entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMC	TULF	INDI	USA	MEP	ELJP	IND 1	DPLF	USP	IND	ACTC	IND 2	USF	IND1	IND2
LK-1124095	2902	102	3004	4468	1362	1152	19	0	0	138	205	26	0	0	0	0	0	0	0	0	0
LK-1124100	1306	46	1352	2010	613	518	9	0	0	62	92	12	0	0	0	0	0	0	0	0	0
LK-1127	85437	3889	89326	133987	50497	21475	3543	0	0	5729	3329	864	0	0	0	0	0	0	0	0	0
LK-1127005	2827	116	2943	4517	1873	503	154	0	0	184	82	30	0	0	0	0	0	0	0	0	0
LK-1127010	3170	131	3301	5066	2100	564	173	0	0	207	92	34	0	0	0	0	0	0	0	0	0
LK-1127015	3371	165	3536	5182	1903	958	176	0	0	192	114	28	0	0	0	0	0	0	0	0	0
LK-1127020	2376	116	2493	3653	1341	675	124	0	0	135	81	20	0	0	0	0	0	0	0	0	0
LK-1127025	3614	177	3791	5556	2040	1027	189	0	0	206	122	30	0	0	0	0	0	0	0	0	0
LK-1127030	6357	311	6667	9771	3588	1806	332	0	0	361	215	53	0	0	0	0	0	0	0	0	0
LK-1127035	5930	290	6221	9116	3348	1685	310	0	0	337	201	49	0	0	0	0	0	0	0	0	0
LK-1127040	7287	356	7644	11202	4114	2071	381	0	0	414	247	60	0	0	0	0	0	0	0	0	0
LK-1127045	1752	86	1838	2693	989	498	92	0	0	100	59	15	0	0	0	0	0	0	0	0	0
LK-1127050	2209	100	2309	3483	1248	603	47	0	0	173	113	25	0	0	0	0	0	0	0	0	0
LK-1127055	3796	172	3969	5986	2144	1036	81	0	0	297	194	43	0	0	0	0	0	0	0	0	0
LK-1127060	4309	196	4504	6793	2433	1176	92	0	0	337	220	49	0	0	0	0	0	0	0	0	0
LK-1127065	3096	128	3224	4948	2051	551	169	0	0	202	90	33	0	0	0	0	0	0	0	0	0
LK-1127070	3118	128	3247	4983	2066	555	170	0	0	203	91	33	0	0	0	0	0	0	0	0	0
LK-1127075	6880	312	7193	10848	3886	1878	148	0	0	539	352	79	0	0	0	0	0	0	0	0	0
LK-1127080	6067	275	6343	9567	3427	1656	130	0	0	475	310	69	0	0	0	0	0	0	0	0	0
LK-1127085	6268	258	6527	10017	4153	1115	343	0	0	409	182	67	0	0	0	0	0	0	0	0	0
LK-1127090	4562	188	4750	7290	3022	812	249	0	0	297	132	49	0	0	0	0	0	0	0	0	0
LK-1127095	4233	192	4425	6674	2391	1155	91	0	0	331	216	48	0	0	0	0	0	0	0	0	0
LK-1127100	4212	191	4403	6641	2379	1150	90	0	0	330	215	48	0	0	0	0	0	0	0	0	0
LK-1130	36000	1351	37351	52176	19768	12193	790	0	0	1341	1724	184	0	0	0	0	0	0	0	0	0
LK-1130005	2577	97	2673	3734	1415	873	57	0	0	96	123	13	0	0	0	0	0	0	0	0	0
LK-1130010	2563	96	2659	3715	1407	868	56	0	0	95	123	13	0	0	0	0	0	0	0	0	0
LK-1130015	1945	73	2018	2819	1068	659	43	0	0	72	93	10	0	0	0	0	0	0	0	0	0
LK-1130020	2216	83	2299	3211	1217	750	49	0	0	83	106	11	0	0	0	0	0	0	0	0	0
LK-1130025	2233	84	2316	3236	1226	756	49	0	0	83	107	11	0	0	0	0	0	0	0	0	0
LK-1130030	2520	95	2615	3653	1384	854	55	0	0	94	121	13	0	0	0	0	0	0	0	0	0
LK-1130035	2295	86	2381	3326	1260	777	50	0	0	85	110	12	0	0	0	0	0	0	0	0	0
LK-1130040	2098	79	2177	3040	1152	711	46	0	0	78	100	11	0	0	0	0	0	0	0	0	0
LK-1130045	2738	103	2841	3969	1504	927	60	0	0	102	131	14	0	0	0	0	0	0	0	0	0
LK-1130050	2393	90	2483	3469	1314	811	53	0	0	89	115	12	0	0	0	0	0	0	0	0	0
LK-1130055	3665	138	3803	5312	2013	1241	80	0	0	137	176	19	0	0	0	0	0	0	0	0	0
LK-1130060	1434	54	1488	2078	787	486	31	0	0	53	69	7	0	0	0	0	0	0	0	0	0
LK-1130065	1770	66	1836	2565	972	599	39	0	0	66	85	9	0	0	0	0	0	0	0	0	0
LK-1130070	2279	86	2365	3304	1252	772	50	0	0	85	109	12	0	0	0	0	0	0	0	0	0
LK-1130075	3274	123	3397	4745	1798	1109	72	0	0	122	157	17	0	0	0	0	0	0	0	0	0
LK-1131	37839	1602	39441	54316	21237	13063	415	0	0	1500	1407	217	0	0	0	0	0	0	0	0	0
LK-1131005	3317	140	3458	4762	1862	1145	36	0	0	132	123	19	0	0	0	0	0	0	0	0	0
LK-1131010	2624	111	2736	3767	1473	906	29	0	0	104	98	15	0	0	0	0	0	0	0	0	0
LK-1131015	2500	106	2606	3589	1403	863	27	0	0	99	93	14	0	0	0	0	0	0	0	0	0
LK-1131020	1826	77	1903	2621	1025	630	20	0	0	72	68	10	0	0	0	0	0	0	0	0	0
LK-1131025	4820	204	5024	6919	2705	1664	53	0	0	191	179	28	0	0	0	0	0	0	0	0	0
LK-1131030	3508	149	3656	5035	1969	1211	38	0	0	139	130	20	0	0	0	0	0	0	0	0	0
LK-1131035	3044	129	3173	4369	1708	1051	33	0	0	121	113	17	0	0	0	0	0	0	0	0	0
LK-1131040	1988	84	2072	2854	1116	686	22	0	0	79	74	11	0	0	0	0	0	0	0	0	0
LK-1131045	3005	127	3132	4314	1687	1037	33	0	0	119	112	17	0	0	0	0	0	0	0	0	0
LK-1131050	2553	108	2661	3664	1433	881	28	0	0	101	95	15	0	0	0	0	0	0	0	0	0
LK-1131055	2273	96	2369	3262	1275	785	25	0	0	90	85	13	0	0	0	0	0	0	0	0	0
LK-1131060	2601	110	2711	3733	1460	898	29	0	0	103	97	15	0	0	0	0	0	0	0	0	0
LK-1131065	3780	160	3940	5426	2122	1305	41	0	0	150	141	22	0	0	0	0	0	0	0	0	0
LK-1133	61308	2463	63771	95786	33090	22024	301	0	0	3796	1859	238	0	0	0	0	0	0	0	0	0
LK-1133005	1531	61	1592	2391	826	550	8	0	0	95	46	6	0	0	0	0	0	0	0	0	0
LK-1133010	1751	70	1821	2735	945	629	9	0	0	108	53	7	0	0	0	0	0	0	0	0	0
LK-1133015	1056	42	1098	1650	570	379	5	0	0	65	32	4	0	0	0	0	0	0	0	0	0
LK-1133020	988	40	1027	1543	533	355	5	0	0	61	30	4	0	0	0	0	0	0	0	0	0
LK-1133025	1001	40	1041	1564	540	360	5	0	0	62	30	4	0	0	0	0	0	0	0	0	0
LK-1133030	1962	79	2041	3065	1059	705	10	0	0	121	59	8	0	0	0	0	0	0	0	0	0
LK-1133035	2156	87	2243	3369	1164	775	11	0	0	133	65	8	0	0	0	0	0	0	0	0	0
LK-1133040	1427	57	1484	2229	770	513	7	0	0	88	43	6	0	0	0	0	0	0	0	0	0
LK-1133045	1633	66	1698	2551	881	586	8	0	0	101	50	6	0	0	0	0	0	0	0	0	0
LK-1133050	1111	45	1155	1736	600	399	5	0	0	69	34	4	0	0	0	0	0	0	0	0	0
LK-1133055	1214	49	1263	1897	655	436	6	0	0	75	37	5	0	0	0	0	0	0	0	0	0
LK-1133060	1626	65	1692	2541	878	584	8	0	0	101	49	6	0	0	0	0	0	0	0	0	0
LK-1133065	1378	55	1434	2153	744	495	7	0	0	85	42	5	0	0	0	0	0	0	0	0	0
LK-1133070	781	31	812	1220	422	281	4	0	0	48	24	3	0	0	0	0	0	0	0	0	0
LK-1133075	1469	59	1528	2296	793	528	7	0	0	91	45	6	0	0	0	0	0	0	0	0	0
LK-1133080	1960	79	2039	3062	1058	704	10	0	0	121	59	8	0	0	0	0	0	0	0	0	0
LK-1133085	1164	47	1210	1818	628	418	6	0	0	72	35	5	0	0	0	0	0	0	0	0	0
LK-1133090	3860	155	4015	6031	2084	1387	19	0	0	239	117	15	0	0	0	0	0	0	0	0	0
LK-1133095	2728	110	2837	4262	1472	980	13	0	0	169	83	11	0	0	0	0	0	0	0	0	0
LK-1133100	1186	48	1234	1853	640	426	6	0	0	73	36	5	0	0	0	0	0	0	0	0	0
LK-1133105	1291	52	1343	2017	697	464	6	0	0	80	39	5	0	0	0	0	0	0	0	0	0
LK-1133110	1230	49	1279	1921	664	442	6	0	0	76	37	5	0	0	0	0	0	0	0	0	0
LK-1133115	1030	41	1071	1609	556	370	5	0	0	64	31	4	0	0	0	0	0	0	0	0	0
LK-1133120	792	32	824	1237	427	285	4	0	0	49	24	3	0	0	0	0	0	0	0	0	0
LK-1133125	1648	66	1714	2575	890	592	8	0	0	102	50	6	0	0	0	0	0	0	0	0	0
LK-1133130	1616	65	1681	2526	872	581	8	0	0	100	49	6	0	0	0	0	0	0	0	0	0
LK-1133135	1404	56	1461	2194	758	504	7	0	0	87	43	5	0	0	0	0	0	0	0	0	0
LK-1133140	1322	53	1376	2066	714	475	6	0	0	82	40	5	0	0	0	0	0	0	0	0	0
LK-1133145	1340	54	1394	2094	723	481	7	0	0	83	41	5	0	0	0	0	0	0	0	0	0
LK-1133150	1708	69	1777	2669	922	614	8	0	0	106	52	7	0	0	0	0	0	0	0	0	0
LK-1133155	1309	53	1361	2045	706	470	6	0	0	81	40	5	0	0	0	0	0	0	0	0	0
LK-1133160	815	33	847	1273	440	293	4	0	0	50	25	3	0	0	0	0	0	0	0	0	0
LK-1133165	872	35	907	1363	471	313	4	0	0	54	26	3	0	0	0	0	0	0	0	0	0
LK-1133170	2075	83	2159	3242	1120	745	10	0	0	128	63	8	0	0	0	0	0	0	0	0	0
LK-1133175	799	32	831	1248	431	287	4	0	0	49	24	3	0	0	0	0	0	0	0	0	0
LK-1133180	1286	52	1338	2010	694	462	6	0	0	80	39	5	0	0	0	0	0	0	0	0	0
LK-1133185	1305	52	1357	2039	704	469	6	0	0	81	40	5	0	0	0	0	0	0	0	0	0
LK-1133190	1294	52	1346	2021	698	465	6	0	0	80	39	5	0	0	0	0	0	0	0	0	0
LK-1133195	1603	64	1667	2504	865	576	8	0	0	99	49	6	0	0	0	0	0	0	0	0	0
LK-1133200	1677	67	1744	2620	905	602	8	0	0	104	51	7	0	0	0	0	0	0	0	0	0
LK-1133205	1045	42	1087	1633	564	375	5	0	0	65	32	4	0	0	0	0	0	0	0	0	0
LK-1133210	1866	75	1941	2916	1007	670	9	0	0	116	57	7	0	0	0	0	0	0	0	0	0
LK-1136	59825	2710	62535	87609	27415	25830	73	0	0	1890	4351	266	0	0	0	0	0	0	0	0	0
LK-1136005	1229	56	1285	1800	563	531	1	0	0	39	89	5	0	0	0	0	0	0	0	0	0
LK-1136010	431	20	450	631	197	186	1	0	0	14	31	2	0	0	0	0	0	0	0	0	0
LK-1136015	568	26	594	832	260	245	1	0	0	18	41	3	0	0	0	0	0	0	0	0	0
LK-1136020	642	29	671	940	294	277	1	0	0	20	47	3	0	0	0	0	0	0	0	0	0
LK-1136025	833	38	870	1219	382	359	1	0	0	26	61	4	0	0	0	0	0	0	0	0	0
LK-1136030	1089	49	1139	1595	499	470	1	0	0	34	79	5	0	0	0	0	0	0	0	0	0
LK-1136035	362	16	379	531	166	156	0	0	0	11	26	2	0	0	0	0	0	0	0	0	0
LK-1136040	1163	53	1216	1703	533	502	1	0	0	37	85	5	0	0	0	0	0	0	0	0	0
LK-1136045	807	37	844	1182	370	349	1	0	0	26	59	4	0	0	0	0	0	0	0	0	0
LK-1136050	1181	54	1235	1730	541	510	1	0	0	37	86	5	0	0	0	0	0	0	0	0	0
LK-1136055	688	31	720	1008	315	297	1	0	0	22	50	3	0	0	0	0	0	0	0	0	0
LK-1136060	482	22	504	706	221	208	1	0	0	15	35	2	0	0	0	0	0	0	0	0	0
LK-1136065	1270	58	1327	1859	582	548	2	0	0	40	92	6	0	0	0	0	0	0	0	0	0
LK-1136070	819	37	856	1200	375	354	1	0	0	26	60	4	0	0	0	0	0	0	0	0	0
LK-1136075	902	41	943	1321	413	389	1	0	0	28	66	4	0	0	0	0	0	0	0	0	0
LK-1136080	499	23	521	731	229	215	1	0	0	16	36	2	0	0	0	0	0	0	0	0	0
LK-1136085	1272	58	1329	1862	583	549	2	0	0	40	92	6	0	0	0	0	0	0	0	0	0
LK-1136090	363	16	380	532	166	157	0	0	0	11	26	2	0	0	0	0	0	0	0	0	0
LK-1136095	838	38	876	1227	384	362	1	0	0	26	61	4	0	0	0	0	0	0	0	0	0
LK-1136100	1596	72	1669	2338	732	689	2	0	0	50	116	7	0	0	0	0	0	0	0	0	0
LK-1136105	1067	48	1115	1562	489	461	1	0	0	34	78	5	0	0	0	0	0	0	0	0	0
LK-1136110	620	28	648	908	284	268	1	0	0	20	45	3	0	0	0	0	0	0	0	0	0
LK-1136115	1327	60	1387	1943	608	573	2	0	0	42	97	6	0	0	0	0	0	0	0	0	0
LK-1136120	676	31	707	991	310	292	1	0	0	21	49	3	0	0	0	0	0	0	0	0	0
LK-1136125	535	24	559	784	245	231	1	0	0	17	39	2	0	0	0	0	0	0	0	0	0
LK-1136130	984	45	1028	1440	451	425	1	0	0	31	72	4	0	0	0	0	0	0	0	0	0
LK-1136135	1147	52	1199	1680	526	495	1	0	0	36	83	5	0	0	0	0	0	0	0	0	0
LK-1136140	1342	61	1403	1966	615	580	2	0	0	42	98	6	0	0	0	0	0	0	0	0	0
LK-1136145	744	34	778	1090	341	321	1	0	0	24	54	3	0	0	0	0	0	0	0	0	0
LK-1136150	742	34	776	1087	340	320	1	0	0	23	54	3	0	0	0	0	0	0	0	0	0
LK-1136155	886	40	926	1298	406	383	1	0	0	28	64	4	0	0	0	0	0	0	0	0	0
LK-1136160	806	37	842	1180	369	348	1	0	0	25	59	4	0	0	0	0	0	0	0	0	0
LK-1136165	985	45	1029	1442	451	425	1	0	0	31	72	4	0	0	0	0	0	0	0	0	0
LK-1136170	1207	55	1262	1768	553	521	1	0	0	38	88	5	0	0	0	0	0	0	0	0	0
LK-1136175	648	29	677	948	297	280	1	0	0	20	47	3	0	0	0	0	0	0	0	0	0
LK-1136180	658	30	688	964	302	284	1	0	0	21	48	3	0	0	0	0	0	0	0	0	0
LK-1136185	1144	52	1196	1675	524	494	1	0	0	36	83	5	0	0	0	0	0	0	0	0	0
LK-1136190	795	36	831	1164	364	343	1	0	0	25	58	4	0	0	0	0	0	0	0	0	0
LK-1136195	427	19	446	625	196	184	1	0	0	13	31	2	0	0	0	0	0	0	0	0	0
LK-1136200	826	37	863	1209	378	357	1	0	0	26	60	4	0	0	0	0	0	0	0	0	0
LK-1136205	674	31	704	986	309	291	1	0	0	21	49	3	0	0	0	0	0	0	0	0	0
LK-1136210	498	23	520	729	228	215	1	0	0	16	36	2	0	0	0	0	0	0	0	0	0
LK-1136215	562	25	587	823	257	243	1	0	0	18	41	2	0	0	0	0	0	0	0	0	0
LK-1136220	745	34	779	1091	342	322	1	0	0	24	54	3	0	0	0	0	0	0	0	0	0
LK-1136225	505	23	528	740	231	218	1	0	0	16	37	2	0	0	0	0	0	0	0	0	0
LK-1136230	886	40	926	1298	406	383	1	0	0	28	64	4	0	0	0	0	0	0	0	0	0
LK-1136235	678	31	709	993	311	293	1	0	0	21	49	3	0	0	0	0	0	0	0	0	0
LK-1136240	338	15	354	496	155	146	0	0	0	11	25	2	0	0	0	0	0	0	0	0	0
LK-1136245	1048	47	1095	1534	480	452	1	0	0	33	76	5	0	0	0	0	0	0	0	0	0
LK-1136250	1426	65	1491	2089	654	616	2	0	0	45	104	6	0	0	0	0	0	0	0	0	0
LK-1136255	1044	47	1091	1529	478	451	1	0	0	33	76	5	0	0	0	0	0	0	0	0	0
LK-1136260	493	22	515	721	226	213	1	0	0	16	36	2	0	0	0	0	0	0	0	0	0
LK-1136265	459	21	479	672	210	198	1	0	0	14	33	2	0	0	0	0	0	0	0	0	0
LK-1136270	859	39	898	1258	394	371	1	0	0	27	62	4	0	0	0	0	0	0	0	0	0
LK-1136275	961	44	1004	1407	440	415	1	0	0	30	70	4	0	0	0	0	0	0	0	0	0
LK-1136280	1207	55	1262	1767	553	521	1	0	0	38	88	5	0	0	0	0	0	0	0	0	0
LK-1136285	1541	70	1611	2256	706	665	2	0	0	49	112	7	0	0	0	0	0	0	0	0	0
LK-1136290	1617	73	1690	2368	741	698	2	0	0	51	118	7	0	0	0	0	0	0	0	0	0
LK-1136295	927	42	969	1357	425	400	1	0	0	29	67	4	0	0	0	0	0	0	0	0	0
LK-1136300	508	23	531	745	233	220	1	0	0	16	37	2	0	0	0	0	0	0	0	0	0
LK-1136305	372	17	389	544	170	161	0	0	0	12	27	2	0	0	0	0	0	0	0	0	0
LK-1136310	1016	46	1062	1488	466	439	1	0	0	32	74	5	0	0	0	0	0	0	0	0	0
LK-1136315	1082	49	1131	1584	496	467	1	0	0	34	79	5	0	0	0	0	0	0	0	0	0
LK-1136320	536	24	560	785	245	231	1	0	0	17	39	2	0	0	0	0	0	0	0	0	0
LK-1136325	1339	61	1399	1960	613	578	2	0	0	42	97	6	0	0	0	0	0	0	0	0	0
LK-1136330	391	18	409	573	179	169	0	0	0	12	28	2	0	0	0	0	0	0	0	0	0
LK-1136335	317	14	332	464	145	137	0	0	0	10	23	1	0	0	0	0	0	0	0	0	0
LK-1136340	377	17	394	552	173	163	0	0	0	12	27	2	0	0	0	0	0	0	0	0	0
LK-1136345	361	16	378	529	166	156	0	0	0	11	26	2	0	0	0	0	0	0	0	0	0
LK-1136350	777	35	812	1137	356	335	1	0	0	25	56	3	0	0	0	0	0	0	0	0	0
LK-1136355	571	26	596	836	261	246	1	0	0	18	41	3	0	0	0	0	0	0	0	0	0
LK-1136360	310	14	324	454	142	134	0	0	0	10	23	1	0	0	0	0	0	0	0	0	0
LK-1136365	801	36	837	1173	367	346	1	0	0	25	58	4	0	0	0	0	0	0	0	0	0
LK-12	694360	32088	726448	950585	375797	287360	0	0	0	20878	0	10325	0	0	0	0	0	0	0	0	0
LK-1203	46296	2403	48699	67618	30610	12566	0	0	0	1810	0	1310	0	0	0	0	0	0	0	0	0
LK-1203005	1441	75	1516	2105	953	391	0	0	0	56	0	41	0	0	0	0	0	0	0	0	0
LK-1203010	1212	63	1275	1771	802	329	0	0	0	47	0	34	0	0	0	0	0	0	0	0	0
LK-1203015	905	47	951	1321	598	246	0	0	0	35	0	26	0	0	0	0	0	0	0	0	0
LK-1203020	1275	66	1341	1862	843	346	0	0	0	50	0	36	0	0	0	0	0	0	0	0	0
LK-1203025	1604	83	1687	2343	1061	435	0	0	0	63	0	45	0	0	0	0	0	0	0	0	0
LK-1203030	1637	85	1722	2391	1082	444	0	0	0	64	0	46	0	0	0	0	0	0	0	0	0
LK-1203035	1151	60	1211	1681	761	312	0	0	0	45	0	33	0	0	0	0	0	0	0	0	0
LK-1203040	1784	93	1877	2606	1180	484	0	0	0	70	0	50	0	0	0	0	0	0	0	0	0
LK-1203045	1603	83	1686	2341	1060	435	0	0	0	63	0	45	0	0	0	0	0	0	0	0	0
LK-1203050	2151	112	2263	3142	1422	584	0	0	0	84	0	61	0	0	0	0	0	0	0	0	0
LK-1203055	1175	61	1235	1715	777	319	0	0	0	46	0	33	0	0	0	0	0	0	0	0	0
LK-1203060	976	51	1027	1426	645	265	0	0	0	38	0	28	0	0	0	0	0	0	0	0	0
LK-1203065	1276	66	1342	1863	844	346	0	0	0	50	0	36	0	0	0	0	0	0	0	0	0
LK-1203070	1092	57	1149	1595	722	296	0	0	0	43	0	31	0	0	0	0	0	0	0	0	0
LK-1203075	1279	66	1346	1869	846	347	0	0	0	50	0	36	0	0	0	0	0	0	0	0	0
LK-1203080	979	51	1030	1430	647	266	0	0	0	38	0	28	0	0	0	0	0	0	0	0	0
LK-1203085	1018	53	1071	1487	673	276	0	0	0	40	0	29	0	0	0	0	0	0	0	0	0
LK-1203090	1974	102	2077	2884	1305	536	0	0	0	77	0	56	0	0	0	0	0	0	0	0	0
LK-1203095	1193	62	1255	1743	789	324	0	0	0	47	0	34	0	0	0	0	0	0	0	0	0
LK-1203100	1312	68	1380	1916	867	356	0	0	0	51	0	37	0	0	0	0	0	0	0	0	0
LK-1203105	885	46	931	1293	585	240	0	0	0	35	0	25	0	0	0	0	0	0	0	0	0
LK-1203110	929	48	977	1357	614	252	0	0	0	36	0	26	0	0	0	0	0	0	0	0	0
LK-1203115	955	50	1005	1395	631	259	0	0	0	37	0	27	0	0	0	0	0	0	0	0	0
LK-1203120	960	50	1010	1402	635	261	0	0	0	38	0	27	0	0	0	0	0	0	0	0	0
LK-1203125	801	42	843	1170	530	217	0	0	0	31	0	23	0	0	0	0	0	0	0	0	0
LK-1203130	969	50	1019	1415	641	263	0	0	0	38	0	27	0	0	0	0	0	0	0	0	0
LK-1203135	670	35	705	979	443	182	0	0	0	26	0	19	0	0	0	0	0	0	0	0	0
LK-1203140	2201	114	2315	3214	1455	597	0	0	0	86	0	62	0	0	0	0	0	0	0	0	0
LK-1203145	806	42	848	1177	533	219	0	0	0	32	0	23	0	0	0	0	0	0	0	0	0
LK-1203150	1776	92	1868	2594	1174	482	0	0	0	69	0	50	0	0	0	0	0	0	0	0	0
LK-1203155	1306	68	1374	1907	863	354	0	0	0	51	0	37	0	0	0	0	0	0	0	0	0
LK-1203160	853	44	898	1246	564	232	0	0	0	33	0	24	0	0	0	0	0	0	0	0	0
LK-1203165	1124	58	1183	1642	743	305	0	0	0	44	0	32	0	0	0	0	0	0	0	0	0
LK-1203170	855	44	899	1249	565	232	0	0	0	33	0	24	0	0	0	0	0	0	0	0	0
LK-1203175	1050	55	1105	1534	695	285	0	0	0	41	0	30	0	0	0	0	0	0	0	0	0
LK-1203180	1215	63	1278	1774	803	330	0	0	0	47	0	34	0	0	0	0	0	0	0	0	0
LK-1203185	667	35	702	975	441	181	0	0	0	26	0	19	0	0	0	0	0	0	0	0	0
LK-1203190	613	32	645	896	406	166	0	0	0	24	0	17	0	0	0	0	0	0	0	0	0
LK-1203195	621	32	653	907	411	169	0	0	0	24	0	18	0	0	0	0	0	0	0	0	0
LK-1206	53967	2457	56424	75135	28660	22318	0	0	0	2656	0	333	0	0	0	0	0	0	0	0	0
LK-1206005	314	14	328	437	167	130	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0
LK-1206010	393	18	411	547	209	162	0	0	0	19	0	2	0	0	0	0	0	0	0	0	0
LK-1206015	395	18	412	549	210	163	0	0	0	19	0	2	0	0	0	0	0	0	0	0	0
LK-1206020	668	30	699	931	355	276	0	0	0	33	0	4	0	0	0	0	0	0	0	0	0
LK-1206025	609	28	637	848	324	252	0	0	0	30	0	4	0	0	0	0	0	0	0	0	0
LK-1206030	602	27	629	838	319	249	0	0	0	30	0	4	0	0	0	0	0	0	0	0	0
LK-1206035	461	21	482	642	245	191	0	0	0	23	0	3	0	0	0	0	0	0	0	0	0
LK-1206040	708	32	740	986	376	293	0	0	0	35	0	4	0	0	0	0	0	0	0	0	0
LK-1206045	404	18	423	563	215	167	0	0	0	20	0	2	0	0	0	0	0	0	0	0	0
LK-1206050	702	32	734	978	373	290	0	0	0	35	0	4	0	0	0	0	0	0	0	0	0
LK-1206055	243	11	254	339	129	101	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0
LK-1206060	418	19	437	582	222	173	0	0	0	21	0	3	0	0	0	0	0	0	0	0	0
LK-1206065	1031	47	1078	1435	548	426	0	0	0	51	0	6	0	0	0	0	0	0	0	0	0
LK-1206070	411	19	430	573	218	170	0	0	0	20	0	3	0	0	0	0	0	0	0	0	0
LK-1206075	227	10	238	316	121	94	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0
LK-1206080	983	45	1028	1369	522	407	0	0	0	48	0	6	0	0	0	0	0	0	0	0	0
LK-1206085	833	38	870	1159	442	344	0	0	0	41	0	5	0	0	0	0	0	0	0	0	0
LK-1206090	640	29	669	891	340	265	0	0	0	31	0	4	0	0	0	0	0	0	0	0	0
LK-1206095	737	34	770	1026	391	305	0	0	0	36	0	5	0	0	0	0	0	0	0	0	0
LK-1206100	1287	59	1346	1792	683	532	0	0	0	63	0	8	0	0	0	0	0	0	0	0	0
LK-1206105	851	39	890	1185	452	352	0	0	0	42	0	5	0	0	0	0	0	0	0	0	0
LK-1206110	595	27	622	828	316	246	0	0	0	29	0	4	0	0	0	0	0	0	0	0	0
LK-1206115	1039	47	1086	1446	552	429	0	0	0	51	0	6	0	0	0	0	0	0	0	0	0
LK-1206120	538	24	562	749	286	222	0	0	0	26	0	3	0	0	0	0	0	0	0	0	0
LK-1206125	461	21	482	642	245	191	0	0	0	23	0	3	0	0	0	0	0	0	0	0	0
LK-1206130	572	26	599	797	304	237	0	0	0	28	0	4	0	0	0	0	0	0	0	0	0
LK-1206135	503	23	526	701	267	208	0	0	0	25	0	3	0	0	0	0	0	0	0	0	0
LK-1206140	1263	57	1320	1758	671	522	0	0	0	62	0	8	0	0	0	0	0	0	0	0	0
LK-1206145	1604	73	1677	2234	852	663	0	0	0	79	0	10	0	0	0	0	0	0	0	0	0
LK-1206150	744	34	778	1036	395	308	0	0	0	37	0	5	0	0	0	0	0	0	0	0	0
LK-1206155	601	27	629	837	319	249	0	0	0	30	0	4	0	0	0	0	0	0	0	0	0
LK-1206160	395	18	413	551	210	164	0	0	0	19	0	2	0	0	0	0	0	0	0	0	0
LK-1206165	784	36	820	1091	416	324	0	0	0	39	0	5	0	0	0	0	0	0	0	0	0
LK-1206170	839	38	877	1167	445	347	0	0	0	41	0	5	0	0	0	0	0	0	0	0	0
LK-1206175	1506	69	1575	2097	800	623	0	0	0	74	0	9	0	0	0	0	0	0	0	0	0
LK-1206180	451	21	472	628	240	187	0	0	0	22	0	3	0	0	0	0	0	0	0	0	0
LK-1206185	831	38	869	1157	441	344	0	0	0	41	0	5	0	0	0	0	0	0	0	0	0
LK-1206190	848	39	886	1180	450	351	0	0	0	42	0	5	0	0	0	0	0	0	0	0	0
LK-1206195	1067	49	1116	1486	567	441	0	0	0	53	0	7	0	0	0	0	0	0	0	0	0
LK-1206200	1561	71	1632	2173	829	645	0	0	0	77	0	10	0	0	0	0	0	0	0	0	0
LK-1206205	627	29	655	873	333	259	0	0	0	31	0	4	0	0	0	0	0	0	0	0	0
LK-1206210	720	33	753	1002	382	298	0	0	0	35	0	4	0	0	0	0	0	0	0	0	0
LK-1206215	620	28	648	863	329	256	0	0	0	30	0	4	0	0	0	0	0	0	0	0	0
LK-1206220	416	19	435	579	221	172	0	0	0	20	0	3	0	0	0	0	0	0	0	0	0
LK-1206225	499	23	522	695	265	206	0	0	0	25	0	3	0	0	0	0	0	0	0	0	0
LK-1206230	1316	60	1376	1832	699	544	0	0	0	65	0	8	0	0	0	0	0	0	0	0	0
LK-1206235	771	35	806	1073	409	319	0	0	0	38	0	5	0	0	0	0	0	0	0	0	0
LK-1206240	621	28	649	865	330	257	0	0	0	31	0	4	0	0	0	0	0	0	0	0	0
LK-1206245	585	27	612	815	311	242	0	0	0	29	0	4	0	0	0	0	0	0	0	0	0
LK-1206250	403	18	422	561	214	167	0	0	0	20	0	2	0	0	0	0	0	0	0	0	0
LK-1206255	1353	62	1414	1883	718	559	0	0	0	67	0	8	0	0	0	0	0	0	0	0	0
LK-1206260	1106	50	1157	1540	588	458	0	0	0	54	0	7	0	0	0	0	0	0	0	0	0
LK-1206265	1958	89	2047	2726	1040	810	0	0	0	96	0	12	0	0	0	0	0	0	0	0	0
LK-1206270	339	15	354	471	180	140	0	0	0	17	0	2	0	0	0	0	0	0	0	0	0
LK-1206275	510	23	534	711	271	211	0	0	0	25	0	3	0	0	0	0	0	0	0	0	0
LK-1206280	450	20	470	626	239	186	0	0	0	22	0	3	0	0	0	0	0	0	0	0	0
LK-1206285	565	26	591	787	300	234	0	0	0	28	0	3	0	0	0	0	0	0	0	0	0
LK-1206290	564	26	589	785	299	233	0	0	0	28	0	3	0	0	0	0	0	0	0	0	0
LK-1206295	484	22	506	674	257	200	0	0	0	24	0	3	0	0	0	0	0	0	0	0	0
