entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
LK-1309145	288	4	291	405	139	141	8
LK-1309150	499	6	505	702	241	244	14
LK-1309155	336	4	340	473	163	164	9
LK-1309160	583	7	591	821	282	285	16
LK-1309165	621	8	629	873	300	304	17
LK-1309170	632	8	640	890	306	309	17
LK-1309175	436	6	441	613	211	213	12
LK-1309180	636	8	644	895	308	311	17
LK-1309185	213	3	216	300	103	104	6
LK-1309190	539	7	546	759	261	264	15
LK-1309195	358	5	362	503	173	175	10
LK-1309200	463	6	469	652	224	227	13
LK-1309205	283	4	286	398	137	138	8
LK-1309210	519	7	526	730	251	254	14
LK-1309215	434	6	440	611	210	212	12
LK-1309220	843	11	854	1186	408	412	23
LK-1309225	401	5	406	564	194	196	11
LK-1309230	761	10	771	1071	368	372	21
LK-1309235	247	3	250	347	119	121	7
LK-1309240	291	4	295	410	141	142	8
LK-1309245	516	7	523	726	250	252	14
LK-1309250	645	8	653	908	312	315	18
LK-1309255	340	4	344	478	165	166	9
LK-1309260	634	8	642	892	307	310	17
LK-1309265	333	4	337	468	161	163	9
LK-1309270	469	6	475	660	227	229	13
LK-1309275	856	11	867	1205	414	419	23
LK-1309280	393	5	398	554	190	192	11
LK-1309285	380	5	385	535	184	186	10
LK-1309290	364	5	368	512	176	178	10
LK-1309295	563	7	570	793	273	275	15
LK-1309300	593	8	601	835	287	290	16
LK-1309305	478	6	484	673	231	234	13
LK-1310	15893	204	16097	22364	7691	7771	431
LK-1310005	402	5	407	566	195	197	11
LK-1310010	642	8	650	903	311	314	17
LK-1310015	495	6	501	697	240	242	13
LK-1310020	326	4	330	459	158	159	9
LK-1310025	261	3	265	368	126	128	7
LK-1310030	438	6	444	616	212	214	12
LK-1310035	247	3	250	348	120	121	7
LK-1310040	331	4	335	466	160	162	9
LK-1310045	367	5	371	516	177	179	10
LK-1310050	136	2	138	191	66	66	4
LK-1310055	387	5	392	545	187	189	11
LK-1310060	422	5	427	594	204	206	11
LK-1310065	689	9	698	969	333	337	19
LK-1310070	979	13	992	1378	474	479	27
LK-1310075	355	5	360	500	172	174	10
LK-1310080	541	7	547	761	262	264	15
LK-1310085	411	5	417	579	199	201	11
LK-1310090	784	10	794	1103	379	383	21
LK-1310095	1012	13	1025	1425	490	495	27
LK-1310100	386	5	391	543	187	189	10
LK-1310105	621	8	629	874	301	304	17
LK-1310110	603	8	610	848	292	295	16
LK-1310115	358	5	362	503	173	175	10
LK-1310120	532	7	539	749	258	260	14
LK-1310125	912	12	924	1284	442	446	25
LK-1310130	928	12	940	1306	449	454	25
LK-1310135	555	7	562	781	269	271	15
LK-1310140	238	3	241	334	115	116	6
LK-1310145	512	7	519	721	248	250	14
LK-1310150	560	7	567	788	271	274	15
LK-1310155	462	6	468	651	224	226	13
LK-1312	22334	518	22852	34160	11011	10885	437
LK-1312005	447	10	457	684	220	218	9
LK-1312010	516	12	528	789	254	251	10
LK-1312015	341	8	348	521	168	166	7
LK-1312020	228	5	233	349	112	111	4
LK-1312025	239	6	244	365	118	116	5
LK-1312030	224	5	229	343	110	109	4
LK-1312035	983	23	1005	1503	484	479	19
LK-1312040	367	9	375	561	181	179	7
LK-1312045	261	6	267	399	129	127	5
LK-1312050	206	5	211	315	102	100	4
LK-1312055	384	9	393	587	189	187	8
LK-1312060	740	17	757	1132	365	361	14
LK-1312065	561	13	574	858	276	273	11
LK-1312070	384	9	393	587	189	187	8
LK-1312075	305	7	312	466	150	148	6
LK-1312080	455	11	466	696	224	222	9
LK-1312085	550	13	563	841	271	268	11
LK-1312090	635	15	650	971	313	310	12
LK-1312095	608	14	622	930	300	296	12
LK-1312100	747	17	764	1143	368	364	15
LK-1312105	383	9	392	586	189	187	8
LK-1312110	742	17	759	1135	366	362	15
LK-1312115	309	7	316	472	152	150	6
LK-1312120	463	11	474	708	228	226	9
LK-1312125	552	13	565	844	272	269	11
LK-1312130	388	9	397	594	191	189	8
LK-1312135	363	8	372	556	179	177	7
LK-1312140	416	10	425	636	205	203	8
LK-1312145	493	11	505	755	243	240	10
LK-1312150	443	10	453	677	218	216	9
LK-1312155	202	5	207	309	100	98	4
LK-1312160	288	7	295	441	142	141	6
LK-1312165	514	12	526	787	254	251	10
LK-1312170	294	7	300	449	145	143	6
LK-1312175	290	7	297	444	143	142	6
LK-1312180	262	6	268	400	129	128	5
LK-1312185	294	7	301	449	145	143	6
LK-1312190	524	12	536	802	258	255	10
LK-1312195	273	6	279	417	134	133	5
LK-1312200	449	10	460	687	221	219	9
LK-1312205	365	8	374	559	180	178	7
LK-1312210	329	8	337	504	162	161	6
LK-1312215	285	7	291	435	140	139	6
LK-1312220	239	6	244	365	118	116	5
LK-1312225	317	7	324	484	156	154	6
LK-1312230	391	9	400	598	193	191	8
LK-1312235	402	9	411	615	198	196	8
LK-1312240	452	10	462	691	223	220	9
LK-1312245	523	12	535	800	258	255	10
LK-1312250	524	12	536	801	258	255	10
LK-1312255	355	8	364	544	175	173	7
LK-1312260	303	7	310	464	149	148	6
LK-1312265	445	10	456	681	220	217	9
LK-1312270	281	7	287	429	138	137	5
LK-1315	11886	276	12162	18181	5860	5793	233
LK-1315005	556	13	569	851	274	271	11
LK-1315010	214	5	219	327	105	104	4
LK-1315015	308	7	315	471	152	150	6
LK-1315020	732	17	749	1119	361	357	14
LK-1315025	329	8	337	503	162	160	6
LK-1315030	567	13	580	867	279	276	11
LK-1315035	622	14	636	951	306	303	12
LK-1315040	561	13	574	859	277	274	11
LK-1315045	218	5	223	333	107	106	4
LK-1315050	399	9	408	610	197	194	8
LK-1315055	353	8	361	540	174	172	7
LK-1315060	369	9	377	564	182	180	7
LK-1315065	204	5	209	313	101	100	4
LK-1315070	253	6	259	388	125	124	5
LK-1315075	298	7	305	456	147	145	6
LK-1315080	156	4	160	239	77	76	3
LK-1315085	378	9	387	578	186	184	7
LK-1315090	251	6	257	384	124	122	5
LK-1315095	398	9	407	609	196	194	8
LK-1315100	268	6	274	410	132	131	5
LK-1315105	481	11	492	736	237	234	9
LK-1315110	256	6	262	392	126	125	5
LK-1315115	422	10	432	645	208	206	8
LK-1315120	358	8	366	548	177	175	7
LK-1315125	247	6	253	378	122	120	5
LK-1315130	236	5	242	362	117	115	5
LK-1315135	431	10	441	659	212	210	8
LK-1315140	380	9	389	581	187	185	7
LK-1315145	520	12	532	796	257	254	10
LK-1315150	410	10	420	627	202	200	8
LK-1315155	245	6	251	375	121	120	5
LK-1315160	202	5	206	308	99	98	4
LK-1315165	264	6	270	403	130	129	5
LK-1318	15693	248	15941	20911	7407	7643	643
LK-1318005	549	9	558	731	259	267	22
LK-1318010	706	11	717	940	333	344	29
LK-1318015	371	6	377	494	175	181	15
LK-1318020	845	13	859	1127	399	412	35
LK-1318025	301	5	306	401	142	146	12
LK-1318030	691	11	701	920	326	336	28
LK-1318035	252	4	256	335	119	123	10
LK-1318040	279	4	284	372	132	136	11
LK-1318045	278	4	283	371	131	136	11
LK-1318050	452	7	459	602	213	220	19
LK-1318055	328	5	333	437	155	160	13
LK-1318060	350	6	356	466	165	171	14
LK-1318065	487	8	495	649	230	237	20
LK-1318070	583	9	592	777	275	284	24
LK-1318075	312	5	317	416	147	152	13
LK-1318080	285	4	290	380	135	139	12
LK-1318085	224	4	228	299	106	109	9
LK-1318090	360	6	365	479	170	175	15
LK-1318095	333	5	338	443	157	162	14
LK-1318100	223	4	227	297	105	109	9
LK-1318105	322	5	328	430	152	157	13
LK-1318110	393	6	400	524	186	192	16
LK-1318115	154	2	156	205	73	75	6
LK-1318120	472	7	479	629	223	230	19
LK-1318125	407	6	413	542	192	198	17
LK-1318130	511	8	519	681	241	249	21
LK-1318135	554	9	562	738	261	270	23
LK-1318140	292	5	297	390	138	142	12
LK-1318145	291	5	295	387	137	142	12
LK-1318150	341	5	346	454	161	166	14
LK-1318155	312	5	317	416	147	152	13
LK-1318160	327	5	332	436	154	159	13
LK-1318165	358	6	363	477	169	174	15
LK-1318170	652	10	663	869	308	318	27
LK-1318175	172	3	175	230	81	84	7
LK-1318180	382	6	388	509	180	186	16
LK-1318185	195	3	198	259	92	95	8
LK-1318190	385	6	391	513	182	188	16
LK-1318195	242	4	245	322	114	118	10
LK-1318200	89	1	91	119	42	44	4
LK-1318205	215	3	218	287	102	105	9
LK-1318210	128	2	130	171	60	62	5
LK-1318215	140	2	143	187	66	68	6
LK-1318220	150	2	152	200	71	73	6
LK-1321	47535	1161	48696	75912	22551	22425	2559
LK-1321005	275	7	282	439	130	130	15
LK-1321010	655	16	671	1046	311	309	35
LK-1321015	413	10	423	659	196	195	22
LK-1321020	295	7	302	472	140	139	16
LK-1321025	509	12	521	813	241	240	27
LK-1321030	323	8	331	515	153	152	17
LK-1321035	548	13	561	875	260	259	30
LK-1321040	928	23	951	1482	440	438	50
LK-1321045	302	7	309	482	143	142	16
LK-1321050	764	19	783	1221	363	361	41
LK-1321055	597	15	611	953	283	282	32
LK-1321060	355	9	363	566	168	167	19
LK-1321065	454	11	465	725	215	214	24
LK-1321070	272	7	279	434	129	128	15
LK-1321075	799	20	819	1276	379	377	43
LK-1321080	442	11	453	706	210	209	24
LK-1321085	510	12	523	815	242	241	27
LK-1321090	632	15	647	1009	300	298	34
LK-1321095	672	16	689	1073	319	317	36
LK-1321100	701	17	718	1120	333	331	38
LK-1321105	463	11	474	739	219	218	25
LK-1321110	386	9	395	616	183	182	21
LK-1321115	439	11	449	701	208	207	24
LK-1321120	367	9	376	586	174	173	20
LK-1321125	602	15	617	961	286	284	32
LK-1321130	708	17	726	1131	336	334	38
LK-1321135	475	12	487	759	226	224	26
LK-1321140	202	5	206	322	96	95	11
LK-1321145	488	12	499	779	231	230	26
LK-1321150	362	9	371	579	172	171	20
LK-1321155	268	7	275	429	127	127	14
LK-1321160	230	6	236	368	109	109	12
LK-1321165	295	7	302	471	140	139	16
LK-1321170	353	9	361	563	167	166	19
LK-1321175	387	9	396	618	184	183	21
LK-1321180	592	14	607	946	281	279	32
LK-1321185	785	19	804	1253	372	370	42
LK-1321190	707	17	725	1129	336	334	38
LK-1321195	815	20	835	1302	387	385	44
LK-1321200	454	11	465	725	215	214	24
LK-1321205	766	19	785	1224	363	361	41
LK-1321210	271	7	277	433	129	128	15
LK-1321215	846	21	867	1351	401	399	46
LK-1321220	430	10	440	686	204	203	23
LK-1321225	1139	28	1167	1820	541	538	61
LK-1321230	456	11	467	728	216	215	25
LK-1321235	464	11	475	741	220	219	25
LK-1321240	768	19	787	1226	364	362	41
LK-1321245	636	16	652	1016	302	300	34
LK-1321250	583	14	597	930	276	275	31
LK-1321255	663	16	679	1058	314	313	36
LK-1321260	429	10	439	685	203	202	23
LK-1321265	779	19	798	1244	370	367	42
LK-1321270	440	11	450	702	209	207	24
LK-1321275	485	12	496	774	230	229	26
LK-1321280	512	13	525	818	243	242	28
LK-1321285	743	18	761	1186	352	350	40
LK-1321290	610	15	625	974	289	288	33
LK-1321295	270	7	276	431	128	127	15
LK-1321300	291	7	298	465	138	137	16
LK-1321305	986	24	1011	1575	468	465	53
LK-1321310	291	7	298	464	138	137	16
LK-1321315	673	16	689	1075	319	317	36
LK-1321320	493	12	505	788	234	233	27
LK-1321325	634	15	650	1013	301	299	34
LK-1321330	453	11	464	723	215	214	24
LK-1321335	486	12	498	776	230	229	26
LK-1321340	610	15	625	975	290	288	33
LK-1321345	725	18	743	1158	344	342	39
LK-1321350	981	24	1005	1566	465	463	53
LK-1321355	630	15	645	1006	299	297	34
LK-1321360	711	17	729	1136	337	336	38
LK-1321365	153	4	157	244	73	72	8
LK-1321370	303	7	310	484	144	143	16
LK-1321375	1114	27	1141	1778	528	525	60
LK-1321380	540	13	553	862	256	255	29
LK-1321385	405	10	415	647	192	191	22
LK-1321390	593	14	608	947	281	280	32
LK-1321395	1024	25	1049	1636	486	483	55
LK-1321400	564	14	578	900	267	266	30
LK-1321405	946	23	969	1511	449	446	51
LK-1321410	726	18	743	1159	344	342	39
LK-1321415	421	10	431	672	200	199	23
LK-1321420	360	9	369	575	171	170	19
LK-1321425	459	11	471	733	218	217	25
LK-1321430	288	7	295	459	136	136	15
LK-1321435	563	14	577	900	267	266	30
LK-1324	43401	700	44101	73408	20529	21920	952
LK-1324005	496	8	504	838	234	250	11
LK-1324010	351	6	357	594	166	177	8
LK-1324015	378	6	384	639	179	191	8
LK-1324020	548	9	557	927	259	277	12
LK-1324025	749	12	761	1267	354	378	16
LK-1324030	320	5	325	542	151	162	7
LK-1324035	580	9	590	982	275	293	13
LK-1324040	534	9	542	903	252	270	12
LK-1324045	296	5	301	501	140	149	6
LK-1324050	494	8	502	836	234	250	11
LK-1324055	659	11	669	1114	312	333	14
LK-1324060	531	9	539	898	251	268	12
LK-1324065	261	4	265	441	123	132	6
LK-1324070	452	7	459	764	214	228	10
LK-1324075	510	8	519	863	241	258	11
LK-1324080	294	5	298	497	139	148	6
LK-1324085	312	5	317	528	148	158	7
LK-1324090	356	6	362	603	168	180	8
LK-1324095	638	10	648	1079	302	322	14
LK-1324100	442	7	449	747	209	223	10
LK-1324105	433	7	440	733	205	219	10
LK-1324110	269	4	273	455	127	136	6
LK-1324115	534	9	543	903	253	270	12
LK-1324120	481	8	488	813	227	243	11
LK-1324125	685	11	696	1158	324	346	15
LK-1324130	801	13	814	1355	379	405	18
LK-1324135	695	11	706	1175	329	351	15
LK-1324140	313	5	318	529	148	158	7
LK-1324145	371	6	377	628	176	187	8
LK-1324150	179	3	182	303	85	90	4
LK-1324155	275	4	279	465	130	139	6
LK-1324160	530	9	539	897	251	268	12
LK-1324165	374	6	380	632	177	189	8
LK-1324170	379	6	385	640	179	191	8
LK-1324175	517	8	525	874	245	261	11
LK-1324180	359	6	365	607	170	181	8
LK-1324185	309	5	314	523	146	156	7
LK-1324190	860	14	873	1454	407	434	19
LK-1324195	372	6	378	629	176	188	8
LK-1324200	948	15	963	1603	448	479	21
LK-1324205	857	14	871	1450	406	433	19
LK-1324210	325	5	330	549	154	164	7
LK-1324215	1036	17	1052	1752	490	523	23
LK-1324220	890	14	904	1505	421	450	20
LK-1324225	350	6	355	591	165	177	8
LK-1324230	1920	31	1951	3247	908	970	42
LK-1324235	724	12	736	1225	343	366	16
LK-1324240	510	8	518	863	241	258	11
LK-1324245	1535	25	1559	2596	726	775	34
LK-1324250	1114	18	1132	1884	527	563	24
LK-1324255	393	6	400	665	186	199	9
LK-1324260	271	4	276	459	128	137	6
LK-1324265	560	9	569	947	265	283	12
LK-1324270	377	6	383	638	178	190	8
LK-1324275	384	6	391	650	182	194	8
LK-1324280	496	8	504	839	235	250	11
LK-1324285	1555	25	1580	2630	735	785	34
LK-1324290	655	11	665	1107	310	331	14
LK-1324295	767	12	780	1298	363	387	17
LK-1324300	347	6	353	587	164	175	8
LK-1324305	325	5	330	550	154	164	7
LK-1324310	316	5	321	534	149	160	7
LK-1324315	336	5	342	569	159	170	7
LK-1324320	513	8	522	868	243	259	11
LK-1324325	683	11	695	1156	323	345	15
LK-1324330	204	3	207	345	96	103	4
LK-1324335	322	5	327	545	152	163	7
LK-1324340	642	10	653	1087	304	324	14
LK-1324345	319	5	324	540	151	161	7
LK-1324350	393	6	399	665	186	199	9
LK-1324355	124	2	126	210	59	63	3
LK-1324360	182	3	185	308	86	92	4
LK-1324365	810	13	823	1371	383	409	18
LK-1324370	596	10	605	1007	282	301	13
LK-1324375	572	9	582	968	271	289	13
LK-1324380	726	12	737	1227	343	366	16
LK-1324385	358	6	364	606	169	181	8
LK-1324390	483	8	491	817	229	244	11
LK-1324395	361	6	367	611	171	183	8
LK-1324400	564	9	573	954	267	285	12
LK-1324405	369	6	375	623	174	186	8
LK-1324410	252	4	256	426	119	127	6
LK-1327	17025	315	17340	31026	7890	8767	368
LK-1327005	197	4	200	358	91	101	4
LK-1327010	167	3	170	305	77	86	4
LK-1327015	240	4	245	438	111	124	5
LK-1327020	213	4	217	389	99	110	5
LK-1327025	300	6	306	547	139	155	6
LK-1327030	311	6	317	568	144	160	7
LK-1327035	397	7	404	723	184	204	9
LK-1327040	324	6	330	590	150	167	7
LK-1327045	129	2	131	234	60	66	3
LK-1327050	575	11	586	1049	267	296	12
LK-1327055	334	6	340	609	155	172	7
LK-1327060	187	3	190	341	87	96	4
LK-1327065	391	7	398	712	181	201	8
LK-1327070	395	7	402	719	183	203	9
LK-1327075	213	4	217	388	99	110	5
LK-1327080	180	3	183	328	83	93	4
LK-1327085	355	7	361	647	164	183	8
LK-1327090	397	7	404	724	184	204	9
LK-1327095	627	12	638	1142	290	323	14
LK-1327100	462	9	470	842	214	238	10
LK-1327105	273	5	278	498	127	141	6
LK-1327110	385	7	392	702	178	198	8
LK-1327115	647	12	659	1180	300	333	14
LK-1327120	470	9	479	856	218	242	10
LK-1327125	314	6	320	572	145	162	7
LK-1327130	347	6	353	632	161	178	7
LK-1327135	238	4	242	434	110	123	5
LK-1327140	233	4	237	424	108	120	5
LK-1327145	331	6	337	603	153	171	7
LK-1327150	507	9	517	925	235	261	11
LK-1327155	315	6	320	573	146	162	7
LK-1327160	421	8	429	767	195	217	9
LK-1327165	671	12	683	1222	311	345	15
LK-1327170	760	14	774	1385	352	391	16
LK-1327175	855	16	871	1558	396	440	18
LK-1327180	237	4	242	433	110	122	5
LK-1327185	558	10	568	1016	258	287	12
LK-1327190	540	10	550	984	250	278	12
LK-1327195	393	7	400	716	182	202	8
LK-1327200	445	8	454	812	206	229	10
LK-1327205	300	6	305	546	139	154	6
LK-1327210	530	10	540	966	246	273	11
LK-1327215	278	5	283	506	129	143	6
LK-1327220	413	8	420	752	191	213	9
LK-1327225	172	3	175	313	80	88	4
LK-1330	21636	401	22037	39431	10027	11141	468
LK-1330005	230	4	234	419	107	118	5
LK-1330010	403	7	410	734	187	208	9
LK-1330015	177	3	181	323	82	91	4
LK-1330020	486	9	495	886	225	250	11
LK-1330025	544	10	554	992	252	280	12
LK-1330030	343	6	349	625	159	177	7
LK-1330035	470	9	479	857	218	242	10
LK-1330040	606	11	618	1105	281	312	13
LK-1330045	590	11	601	1075	273	304	13
LK-1330050	129	2	131	235	60	66	3
LK-1330055	580	11	591	1057	269	299	13
LK-1330060	571	11	581	1040	264	294	12
LK-1330065	607	11	618	1106	281	313	13
LK-1330070	538	10	548	981	249	277	12
LK-1330075	403	7	411	735	187	208	9
LK-1330080	268	5	272	488	124	138	6
LK-1330085	311	6	316	566	144	160	7
LK-1330090	742	14	756	1352	344	382	16
LK-1330095	666	12	678	1214	309	343	14
LK-1330100	428	8	436	780	198	220	9
LK-1330105	454	8	462	827	210	234	10
LK-1330110	502	9	511	915	233	259	11
LK-1330115	437	8	445	797	203	225	9
LK-1330120	475	9	484	866	220	245	10
LK-1330125	401	7	408	730	186	206	9
LK-1330130	406	8	413	740	188	209	9
LK-1330135	667	12	679	1215	309	343	14
LK-1330140	589	11	600	1074	273	303	13
LK-1330145	430	8	438	784	199	221	9
LK-1330150	352	7	359	642	163	181	8
LK-1330155	219	4	223	399	102	113	5
LK-1330160	252	5	256	458	117	130	5
LK-1330165	268	5	273	489	124	138	6
LK-1330170	447	8	455	814	207	230	10
LK-1330175	244	5	249	445	113	126	5
LK-1330180	743	14	757	1354	344	383	16
LK-1330185	537	10	547	979	249	277	12
LK-1330190	280	5	285	510	130	144	6
LK-1330195	168	3	172	307	78	87	4
LK-1330200	219	4	223	399	102	113	5
LK-1330205	249	5	253	453	115	128	5
LK-1330210	305	6	310	555	141	157	7
LK-1330215	338	6	344	616	157	174	7
LK-1330220	220	4	224	402	102	113	5
LK-1330225	224	4	228	407	104	115	5
LK-1330230	239	4	244	436	111	123	5
LK-1330235	278	5	284	507	129	143	6
LK-1330240	554	10	564	1009	257	285	12
LK-1330245	146	3	149	267	68	75	3
LK-1330250	160	3	163	291	74	82	3
LK-1330255	250	5	255	455	116	129	5
LK-1330260	280	5	285	510	130	144	6
LK-1330265	340	6	346	620	158	175	7
LK-1330270	172	3	176	314	80	89	4
LK-1330275	307	6	312	559	142	158	7
LK-1330280	185	3	188	337	86	95	4
LK-1330285	206	4	210	376	96	106	4
LK-1333	9897	189	10086	19694	4824	4822	251
LK-1333005	472	11	483	721	232	230	9
LK-1333010	592	14	606	905	292	288	12
LK-1333015	323	7	331	494	159	158	6
LK-1333020	183	4	187	279	90	89	4
LK-1333025	352	8	360	538	173	171	7
LK-1333030	386	6	392	874	187	188	11
LK-1333035	300	7	307	459	148	146	6
LK-1333040	403	9	413	617	199	197	8
LK-1333045	539	12	551	824	266	263	11
LK-1333050	459	8	466	1040	222	223	13
LK-1333055	556	13	569	851	274	271	11
LK-1333060	184	3	187	418	89	90	5
LK-1333065	223	4	227	506	108	109	6
LK-1333070	339	6	345	769	164	165	10
LK-1333075	329	5	334	745	159	160	9
LK-1333080	372	6	378	844	180	181	11
LK-1333085	356	6	362	807	172	173	10
LK-1333090	282	5	287	639	136	137	8
LK-1333095	83	1	85	189	40	41	2
LK-1333100	133	2	135	302	64	65	4
LK-1333105	227	4	231	515	110	111	7
LK-1333110	386	6	392	875	187	188	11
LK-1333115	188	3	191	427	91	92	5
LK-1333120	164	3	167	371	79	80	5
LK-1333125	240	4	244	544	116	117	7
LK-1333130	176	3	179	398	85	86	5
LK-1333135	256	4	261	581	124	125	7
LK-1333140	160	3	163	363	78	78	5
LK-1333145	167	3	169	378	81	81	5
LK-1333150	219	4	222	496	106	107	6
LK-1333155	208	3	212	472	101	101	6
LK-1333160	179	3	182	406	87	87	5
LK-1333165	275	5	280	624	133	134	8
LK-1333170	187	3	190	423	90	91	5
LK-1336	12112	202	12314	27459	5862	5900	350
LK-1336005	134	2	136	303	65	65	4
LK-1336010	198	3	202	450	96	97	6
LK-1336015	200	3	203	452	97	97	6
LK-1336020	185	3	189	421	90	90	5
LK-1336025	247	4	251	560	120	120	7
LK-1336030	391	7	398	888	189	191	11
LK-1336035	336	6	342	762	163	164	10
LK-1336040	470	8	478	1065	227	229	14
LK-1336045	479	8	487	1086	232	233	14
LK-1336050	134	2	136	304	65	65	4
LK-1336055	239	4	243	543	116	117	7
LK-1336060	322	5	327	729	156	157	9
LK-1336065	296	5	301	670	143	144	9
LK-1336070	186	3	190	423	90	91	5
LK-1336075	552	9	561	1251	267	269	16
LK-1336080	416	7	423	943	201	203	12
LK-1336085	337	6	343	764	163	164	10
LK-1336090	256	4	260	579	124	125	7
LK-1336095	103	2	105	234	50	50	3
LK-1336100	319	5	325	724	155	156	9
LK-1336105	223	4	226	505	108	108	6
LK-1336110	357	6	363	809	173	174	10
LK-1336115	449	7	456	1018	217	219	13
LK-1336120	497	8	505	1126	240	242	14
LK-1336125	300	5	305	679	145	146	9
LK-1336130	327	5	332	741	158	159	9
LK-1336135	153	3	155	346	74	74	4
LK-1336140	282	5	287	640	137	138	8
LK-1336145	221	4	225	501	107	108	6
LK-1336150	260	4	265	590	126	127	8
LK-1336155	435	7	443	987	211	212	13
LK-1336160	185	3	188	420	90	90	5
LK-1336165	244	4	248	552	118	119	7
LK-1336170	168	3	171	382	81	82	5
LK-1336175	134	2	136	304	65	65	4
LK-1336180	298	5	303	675	144	145	9
LK-1336185	152	3	154	344	74	74	4
LK-1336190	268	4	272	608	130	131	8
LK-1336195	216	4	220	491	105	105	6
LK-1336200	25	0	25	56	12	12	1
LK-1336205	295	5	300	668	143	144	9
LK-1336210	94	2	96	214	46	46	3
LK-1336215	729	12	741	1652	353	355	21
LK-1339	13025	217	13241	29527	6303	6345	376
LK-1339005	207	3	210	469	100	101	6
LK-1339010	263	4	267	596	127	128	8
LK-1339015	123	2	125	279	60	60	4
LK-1339020	97	2	98	219	47	47	3
LK-1339025	219	4	223	497	106	107	6
LK-1339030	268	4	272	607	130	130	8
LK-1339035	302	5	307	684	146	147	9
