entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP
LK-1315155	279	4	283	332	139	130	6	0	3	0
LK-1315160	229	3	233	273	114	107	5	0	3	0
LK-1315165	300	4	304	357	149	140	7	0	4	0
LK-1318	15504	178	15683	18475	7568	7246	450	10	207	23
LK-1318005	542	6	549	646	265	253	16	0	7	1
LK-1318010	697	8	705	831	340	326	20	0	9	1
LK-1318015	366	4	371	437	179	171	11	0	5	1
LK-1318020	835	10	845	995	408	390	24	1	11	1
LK-1318025	297	3	301	354	145	139	9	0	4	0
LK-1318030	682	8	690	813	333	319	20	0	9	1
LK-1318035	249	3	252	296	121	116	7	0	3	0
LK-1318040	276	3	279	329	135	129	8	0	4	0
LK-1318045	275	3	278	328	134	128	8	0	4	0
LK-1318050	447	5	452	532	218	209	13	0	6	1
LK-1318055	324	4	328	386	158	152	9	0	4	0
LK-1318060	346	4	350	412	169	162	10	0	5	1
LK-1318065	481	6	487	573	235	225	14	0	6	1
LK-1318070	576	7	583	686	281	269	17	0	8	1
LK-1318075	308	4	312	368	151	144	9	0	4	0
LK-1318080	282	3	285	336	138	132	8	0	4	0
LK-1318085	222	3	224	264	108	104	6	0	3	0
LK-1318090	355	4	359	423	173	166	10	0	5	1
LK-1318095	329	4	332	392	160	154	10	0	4	0
LK-1318100	220	3	223	263	108	103	6	0	3	0
LK-1318105	319	4	322	380	155	149	9	0	4	0
LK-1318110	389	4	393	463	190	182	11	0	5	1
LK-1318115	152	2	154	181	74	71	4	0	2	0
LK-1318120	466	5	472	556	228	218	14	0	6	1
LK-1318125	402	5	407	479	196	188	12	0	5	1
LK-1318130	505	6	510	601	246	236	15	0	7	1
LK-1318135	547	6	553	652	267	256	16	0	7	1
LK-1318140	289	3	292	344	141	135	8	0	4	0
LK-1318145	287	3	290	342	140	134	8	0	4	0
LK-1318150	337	4	341	401	164	157	10	0	5	0
LK-1318155	308	4	312	367	150	144	9	0	4	0
LK-1318160	323	4	327	385	158	151	9	0	4	0
LK-1318165	353	4	357	421	172	165	10	0	5	1
LK-1318170	645	7	652	768	315	301	19	0	9	1
LK-1318175	170	2	172	203	83	80	5	0	2	0
LK-1318180	378	4	382	450	184	177	11	0	5	1
LK-1318185	192	2	194	229	94	90	6	0	3	0
LK-1318190	381	4	385	454	186	178	11	0	5	1
LK-1318195	239	3	241	284	116	112	7	0	3	0
LK-1318200	88	1	89	105	43	41	3	0	1	0
LK-1318205	212	2	215	253	104	99	6	0	3	0
LK-1318210	127	1	128	151	62	59	4	0	2	0
LK-1318215	139	2	140	165	68	65	4	0	2	0
LK-1318220	148	2	150	176	72	69	4	0	2	0
LK-1321	53323	612	53935	64944	26167	22992	2306	39	1707	112
LK-1321005	309	4	312	376	151	133	13	0	10	1
LK-1321010	735	8	743	895	360	317	32	1	24	2
LK-1321015	463	5	468	564	227	200	20	0	15	1
LK-1321020	331	4	335	403	163	143	14	0	11	1
LK-1321025	571	7	578	695	280	246	25	0	18	1
LK-1321030	362	4	366	441	178	156	16	0	12	1
LK-1321035	615	7	622	749	302	265	27	0	20	1
LK-1321040	1041	12	1053	1268	511	449	45	1	33	2
LK-1321045	338	4	342	412	166	146	15	0	11	1
LK-1321050	857	10	867	1044	421	370	37	1	27	2
LK-1321055	669	8	677	815	329	289	29	0	21	1
LK-1321060	398	5	402	484	195	171	17	0	13	1
LK-1321065	509	6	515	620	250	220	22	0	16	1
LK-1321070	305	4	309	372	150	132	13	0	10	1
LK-1321075	897	10	907	1092	440	387	39	1	29	2
LK-1321080	496	6	502	604	243	214	21	0	16	1
LK-1321085	572	7	579	697	281	247	25	0	18	1
LK-1321090	709	8	717	863	348	306	31	1	23	1
LK-1321095	754	9	763	918	370	325	33	1	24	2
LK-1321100	787	9	796	958	386	339	34	1	25	2
LK-1321105	519	6	525	632	255	224	22	0	17	1
LK-1321110	433	5	438	527	212	187	19	0	14	1
LK-1321115	492	6	498	599	242	212	21	0	16	1
LK-1321120	411	5	416	501	202	177	18	0	13	1
LK-1321125	675	8	683	822	331	291	29	0	22	1
LK-1321130	795	9	804	968	390	343	34	1	25	2
LK-1321135	533	6	539	649	262	230	23	0	17	1
LK-1321140	226	3	229	275	111	97	10	0	7	0
LK-1321145	547	6	553	666	268	236	24	0	18	1
LK-1321150	406	5	411	495	199	175	18	0	13	1
LK-1321155	301	3	305	367	148	130	13	0	10	1
LK-1321160	258	3	261	315	127	111	11	0	8	1
LK-1321165	331	4	335	403	162	143	14	0	11	1
LK-1321170	396	5	400	482	194	171	17	0	13	1
LK-1321175	434	5	439	529	213	187	19	0	14	1
LK-1321180	664	8	672	809	326	287	29	0	21	1
LK-1321185	880	10	890	1072	432	380	38	1	28	2
LK-1321190	793	9	802	966	389	342	34	1	25	2
LK-1321195	915	10	925	1114	449	394	40	1	29	2
LK-1321200	509	6	515	620	250	220	22	0	16	1
LK-1321205	859	10	869	1047	422	371	37	1	28	2
LK-1321210	304	3	307	370	149	131	13	0	10	1
LK-1321215	949	11	960	1156	466	409	41	1	30	2
LK-1321220	482	6	488	587	237	208	21	0	15	1
LK-1321225	1278	15	1293	1557	627	551	55	1	41	3
LK-1321230	512	6	517	623	251	221	22	0	16	1
LK-1321235	520	6	526	634	255	224	22	0	17	1
LK-1321240	861	10	871	1049	423	371	37	1	28	2
LK-1321245	714	8	722	869	350	308	31	1	23	1
LK-1321250	653	7	661	796	321	282	28	0	21	1
LK-1321255	743	9	752	905	365	320	32	1	24	2
LK-1321260	481	6	487	586	236	207	21	0	15	1
LK-1321265	874	10	884	1064	429	377	38	1	28	2
LK-1321270	493	6	499	601	242	213	21	0	16	1
LK-1321275	544	6	550	662	267	234	24	0	17	1
LK-1321280	575	7	581	700	282	248	25	0	18	1
LK-1321285	833	10	843	1015	409	359	36	1	27	2
LK-1321290	684	8	692	833	336	295	30	1	22	1
LK-1321295	303	3	306	368	148	130	13	0	10	1
LK-1321300	327	4	330	398	160	141	14	0	10	1
LK-1321305	1107	13	1119	1348	543	477	48	1	35	2
LK-1321310	326	4	330	397	160	141	14	0	10	1
LK-1321315	755	9	764	919	370	326	33	1	24	2
LK-1321320	553	6	560	674	272	239	24	0	18	1
LK-1321325	712	8	720	867	349	307	31	1	23	1
LK-1321330	508	6	514	619	249	219	22	0	16	1
LK-1321335	545	6	551	664	267	235	24	0	17	1
LK-1321340	685	8	693	834	336	295	30	1	22	1
LK-1321345	813	9	823	991	399	351	35	1	26	2
LK-1321350	1100	13	1113	1340	540	474	48	1	35	2
LK-1321355	707	8	715	861	347	305	31	1	23	1
LK-1321360	798	9	807	972	392	344	35	1	26	2
LK-1321365	172	2	174	209	84	74	7	0	5	0
LK-1321370	340	4	344	414	167	147	15	0	11	1
LK-1321375	1249	14	1263	1521	613	539	54	1	40	3
LK-1321380	605	7	612	737	297	261	26	0	19	1
LK-1321385	454	5	460	553	223	196	20	0	15	1
LK-1321390	665	8	673	810	327	287	29	0	21	1
LK-1321395	1149	13	1162	1399	564	495	50	1	37	2
LK-1321400	632	7	640	770	310	273	27	0	20	1
LK-1321405	1061	12	1074	1293	521	458	46	1	34	2
LK-1321410	814	9	823	991	399	351	35	1	26	2
LK-1321415	472	5	478	575	232	204	20	0	15	1
LK-1321420	404	5	408	492	198	174	17	0	13	1
LK-1321425	515	6	521	627	253	222	22	0	16	1
LK-1321430	323	4	326	393	158	139	14	0	10	1
LK-1321435	632	7	639	770	310	273	27	0	20	1
LK-1324	52801	544	53345	64357	27951	22349	1812	39	608	42
LK-1324005	603	6	609	735	319	255	21	0	7	0
LK-1324010	427	4	431	520	226	181	15	0	5	0
LK-1324015	460	5	465	561	243	195	16	0	5	0
LK-1324020	667	7	674	813	353	282	23	0	8	1
LK-1324025	911	9	921	1111	482	386	31	1	10	1
LK-1324030	390	4	394	475	206	165	13	0	4	0
LK-1324035	706	7	713	861	374	299	24	1	8	1
LK-1324040	649	7	656	792	344	275	22	0	7	1
LK-1324045	360	4	364	439	191	152	12	0	4	0
LK-1324050	601	6	608	733	318	255	21	0	7	0
LK-1324055	801	8	810	977	424	339	28	1	9	1
LK-1324060	646	7	652	787	342	273	22	0	7	1
LK-1324065	317	3	320	387	168	134	11	0	4	0
LK-1324070	550	6	555	670	291	233	19	0	6	0
LK-1324075	621	6	627	757	329	263	21	0	7	0
LK-1324080	357	4	361	435	189	151	12	0	4	0
LK-1324085	380	4	384	463	201	161	13	0	4	0
LK-1324090	433	4	438	528	229	183	15	0	5	0
LK-1324095	776	8	784	946	411	328	27	1	9	1
LK-1324100	537	6	543	655	284	227	18	0	6	0
LK-1324105	527	5	533	643	279	223	18	0	6	0
LK-1324110	327	3	331	399	173	139	11	0	4	0
LK-1324115	650	7	656	792	344	275	22	0	7	1
LK-1324120	585	6	591	713	310	248	20	0	7	0
LK-1324125	833	9	842	1015	441	353	29	1	10	1
LK-1324130	975	10	985	1188	516	413	33	1	11	1
LK-1324135	845	9	854	1030	447	358	29	1	10	1
LK-1324140	380	4	384	463	201	161	13	0	4	0
LK-1324145	452	5	456	550	239	191	15	0	5	0
LK-1324150	218	2	220	266	115	92	7	0	3	0
LK-1324155	334	3	338	408	177	142	11	0	4	0
LK-1324160	645	7	652	786	341	273	22	0	7	1
LK-1324165	455	5	459	554	241	193	16	0	5	0
LK-1324170	461	5	465	561	244	195	16	0	5	0
LK-1324175	629	6	635	767	333	266	22	0	7	1
LK-1324180	437	4	441	532	231	185	15	0	5	0
LK-1324185	376	4	380	459	199	159	13	0	4	0
LK-1324190	1046	11	1056	1275	554	443	36	1	12	1
LK-1324195	452	5	457	551	239	191	16	0	5	0
LK-1324200	1153	12	1165	1405	610	488	40	1	13	1
LK-1324205	1043	11	1054	1271	552	442	36	1	12	1
LK-1324210	395	4	399	481	209	167	14	0	5	0
LK-1324215	1260	13	1273	1536	667	533	43	1	15	1
LK-1324220	1083	11	1094	1320	573	458	37	1	12	1
LK-1324225	425	4	430	518	225	180	15	0	5	0
LK-1324230	2336	24	2360	2847	1236	989	80	2	27	2
LK-1324235	881	9	890	1074	466	373	30	1	10	1
LK-1324240	621	6	627	756	329	263	21	0	7	0
LK-1324245	1867	19	1886	2276	988	790	64	1	21	1
LK-1324250	1355	14	1369	1652	718	574	47	1	16	1
LK-1324255	478	5	483	583	253	203	16	0	6	0
LK-1324260	330	3	333	402	175	140	11	0	4	0
LK-1324265	681	7	688	831	361	288	23	1	8	1
LK-1324270	459	5	463	559	243	194	16	0	5	0
LK-1324275	468	5	472	570	248	198	16	0	5	0
LK-1324280	603	6	610	735	319	255	21	0	7	0
LK-1324285	1892	19	1911	2306	1001	801	65	1	22	2
LK-1324290	796	8	805	971	422	337	27	1	9	1
LK-1324295	933	10	943	1138	494	395	32	1	11	1
LK-1324300	422	4	427	515	223	179	14	0	5	0
LK-1324305	395	4	399	482	209	167	14	0	5	0
LK-1324310	384	4	388	469	203	163	13	0	4	0
LK-1324315	409	4	414	499	217	173	14	0	5	0
LK-1324320	624	6	631	761	331	264	21	0	7	0
LK-1324325	832	9	840	1014	440	352	29	1	10	1
LK-1324330	248	3	251	302	131	105	9	0	3	0
LK-1324335	392	4	396	478	207	166	13	0	5	0
LK-1324340	782	8	790	953	414	331	27	1	9	1
LK-1324345	388	4	392	473	206	164	13	0	4	0
LK-1324350	478	5	483	583	253	202	16	0	6	0
LK-1324355	151	2	153	185	80	64	5	0	2	0
LK-1324360	221	2	224	270	117	94	8	0	3	0
LK-1324365	986	10	996	1202	522	417	34	1	11	1
LK-1324370	725	7	732	883	384	307	25	1	8	1
LK-1324375	696	7	704	849	369	295	24	1	8	1
LK-1324380	883	9	892	1076	467	374	30	1	10	1
LK-1324385	436	4	440	531	231	185	15	0	5	0
LK-1324390	588	6	594	717	311	249	20	0	7	0
LK-1324395	440	5	444	536	233	186	15	0	5	0
LK-1324400	686	7	693	836	363	290	24	1	8	1
LK-1324405	448	5	453	547	237	190	15	0	5	0
LK-1324410	307	3	310	374	162	130	11	0	4	0
LK-1327	22258	326	22584	27218	10786	10196	953	47	236	39
LK-1327005	257	4	261	314	125	118	11	1	3	0
LK-1327010	219	3	222	267	106	100	9	0	2	0
LK-1327015	314	5	319	384	152	144	13	1	3	1
LK-1327020	279	4	283	341	135	128	12	1	3	0
LK-1327025	393	6	398	480	190	180	17	1	4	1
LK-1327030	407	6	413	498	197	187	17	1	4	1
LK-1327035	519	8	526	634	251	238	22	1	6	1
LK-1327040	424	6	430	518	205	194	18	1	4	1
LK-1327045	168	2	171	206	81	77	7	0	2	0
LK-1327050	752	11	763	920	365	345	32	2	8	1
LK-1327055	437	6	443	534	212	200	19	1	5	1
LK-1327060	244	4	248	299	118	112	10	1	3	0
LK-1327065	511	7	518	625	248	234	22	1	5	1
LK-1327070	516	8	524	631	250	236	22	1	5	1
LK-1327075	278	4	282	340	135	127	12	1	3	0
LK-1327080	235	3	239	288	114	108	10	0	2	0
LK-1327085	464	7	471	567	225	212	20	1	5	1
LK-1327090	519	8	527	635	252	238	22	1	6	1
LK-1327095	819	12	831	1002	397	375	35	2	9	1
LK-1327100	604	9	613	738	293	277	26	1	6	1
LK-1327105	357	5	363	437	173	164	15	1	4	1
LK-1327110	504	7	511	616	244	231	22	1	5	1
LK-1327115	846	12	859	1035	410	388	36	2	9	1
LK-1327120	614	9	623	751	298	281	26	1	7	1
LK-1327125	410	6	416	502	199	188	18	1	4	1
LK-1327130	453	7	460	554	220	208	19	1	5	1
LK-1327135	311	5	316	380	151	143	13	1	3	1
LK-1327140	304	4	309	372	147	139	13	1	3	1
LK-1327145	433	6	439	529	210	198	19	1	5	1
LK-1327150	663	10	673	811	321	304	28	1	7	1
LK-1327155	411	6	417	503	199	188	18	1	4	1
LK-1327160	551	8	559	673	267	252	24	1	6	1
LK-1327165	877	13	890	1072	425	402	38	2	9	2
LK-1327170	994	15	1008	1215	481	455	43	2	11	2
LK-1327175	1117	16	1134	1366	541	512	48	2	12	2
LK-1327180	310	5	315	380	150	142	13	1	3	1
LK-1327185	729	11	740	892	353	334	31	2	8	1
LK-1327190	706	10	716	863	342	323	30	1	7	1
LK-1327195	514	8	521	628	249	235	22	1	5	1
LK-1327200	582	9	591	712	282	267	25	1	6	1
LK-1327205	392	6	398	479	190	179	17	1	4	1
LK-1327210	693	10	703	848	336	318	30	1	7	1
LK-1327215	363	5	369	444	176	166	16	1	4	1
LK-1327220	540	8	548	660	262	247	23	1	6	1
LK-1327225	224	3	228	274	109	103	10	0	2	0
LK-1330	28287	415	28702	34591	13708	12958	1211	60	301	50
LK-1330005	301	4	305	368	146	138	13	1	3	1
LK-1330010	527	8	535	644	255	241	23	1	6	1
LK-1330015	232	3	235	283	112	106	10	0	2	0
LK-1330020	635	9	645	777	308	291	27	1	7	1
LK-1330025	711	10	722	870	345	326	30	2	8	1
LK-1330030	449	7	455	549	217	205	19	1	5	1
LK-1330035	615	9	624	752	298	282	26	1	7	1
LK-1330040	793	12	804	969	384	363	34	2	8	1
LK-1330045	772	11	783	943	374	353	33	2	8	1
LK-1330050	169	2	171	206	82	77	7	0	2	0
LK-1330055	759	11	770	928	368	348	32	2	8	1
LK-1330060	746	11	757	912	362	342	32	2	8	1
LK-1330065	794	12	805	971	385	364	34	2	8	1
LK-1330070	704	10	714	860	341	322	30	1	7	1
LK-1330075	527	8	535	645	255	242	23	1	6	1
LK-1330080	350	5	355	428	169	160	15	1	4	1
LK-1330085	406	6	412	497	197	186	17	1	4	1
LK-1330090	970	14	984	1186	470	444	42	2	10	2
LK-1330095	871	13	883	1065	422	399	37	2	9	2
LK-1330100	560	8	568	684	271	256	24	1	6	1
LK-1330105	593	9	602	725	287	272	25	1	6	1
LK-1330110	656	10	666	803	318	301	28	1	7	1
LK-1330115	572	8	580	699	277	262	24	1	6	1
LK-1330120	622	9	631	760	301	285	27	1	7	1
LK-1330125	524	8	531	640	254	240	22	1	6	1
LK-1330130	531	8	538	649	257	243	23	1	6	1
LK-1330135	871	13	884	1066	422	399	37	2	9	2
LK-1330140	770	11	782	942	373	353	33	2	8	1
LK-1330145	562	8	571	688	273	258	24	1	6	1
LK-1330150	460	7	467	563	223	211	20	1	5	1
LK-1330155	286	4	291	350	139	131	12	1	3	1
LK-1330160	329	5	334	402	159	151	14	1	3	1
LK-1330165	351	5	356	429	170	161	15	1	4	1
LK-1330170	584	9	592	714	283	267	25	1	6	1
LK-1330175	319	5	324	391	155	146	14	1	3	1
LK-1330180	971	14	985	1188	471	445	42	2	10	2
LK-1330185	702	10	713	859	340	322	30	1	7	1
LK-1330190	366	5	371	448	177	168	16	1	4	1
LK-1330195	220	3	224	269	107	101	9	0	2	0
LK-1330200	286	4	291	350	139	131	12	1	3	1
LK-1330205	325	5	330	397	158	149	14	1	3	1
LK-1330210	398	6	404	487	193	183	17	1	4	1
LK-1330215	442	6	448	540	214	202	19	1	5	1
LK-1330220	288	4	292	352	140	132	12	1	3	1
LK-1330225	292	4	297	357	142	134	13	1	3	1
LK-1330230	313	5	317	383	152	143	13	1	3	1
LK-1330235	364	5	369	445	176	167	16	1	4	1
LK-1330240	724	11	734	885	351	332	31	2	8	1
LK-1330245	191	3	194	234	93	88	8	0	2	0
LK-1330250	209	3	212	255	101	96	9	0	2	0
LK-1330255	327	5	332	400	158	150	14	1	3	1
LK-1330260	366	5	371	448	177	168	16	1	4	1
LK-1330265	445	7	451	544	216	204	19	1	5	1
LK-1330270	226	3	229	276	109	103	10	0	2	0
LK-1330275	401	6	407	490	194	184	17	1	4	1
LK-1330280	242	4	245	296	117	111	10	1	3	0
LK-1330285	270	4	274	330	131	124	12	1	3	0
LK-1333	14296	243	14540	17436	7173	6118	501	22	461	21
LK-1333005	537	7	544	638	267	249	12	1	6	1
LK-1333010	674	9	683	800	335	313	16	1	8	1
LK-1333015	368	5	373	437	183	171	9	1	4	0
LK-1333020	208	3	211	247	103	97	5	0	3	0
LK-1333025	400	5	406	475	199	186	9	1	5	1
LK-1333030	628	12	640	774	316	259	25	1	26	1
LK-1333035	342	5	346	406	170	159	8	1	4	0
LK-1333040	459	6	466	546	228	213	11	1	6	1
LK-1333045	613	8	622	728	305	285	14	1	7	1
LK-1333050	747	14	761	921	376	308	30	1	30	1
LK-1333055	633	9	642	752	315	294	15	1	8	1
LK-1333060	300	6	306	370	151	124	12	0	12	0
LK-1333065	364	7	371	449	183	150	15	1	15	1
LK-1333070	552	10	562	681	278	228	22	1	23	1
LK-1333075	535	10	545	660	269	221	21	1	22	1
LK-1333080	606	11	617	747	305	250	24	1	25	1
LK-1333085	580	11	591	715	292	239	23	1	24	1
LK-1333090	459	8	467	566	231	189	18	1	19	1
LK-1333095	136	3	138	167	68	56	5	0	6	0
LK-1333100	217	4	221	267	109	89	9	0	9	0
LK-1333105	370	7	377	456	186	153	15	1	15	1
LK-1333110	629	12	640	775	317	259	25	1	26	1
LK-1333115	307	6	312	378	154	127	12	0	13	0
LK-1333120	267	5	272	329	134	110	11	0	11	0
LK-1333125	391	7	398	482	197	161	16	1	16	1
LK-1333130	286	5	291	353	144	118	11	0	12	0
LK-1333135	417	8	425	515	210	172	17	1	17	1
LK-1333140	261	5	266	322	131	108	10	0	11	0
LK-1333145	271	5	276	335	137	112	11	0	11	0
LK-1333150	356	7	363	439	179	147	14	1	15	1
LK-1333155	339	6	345	418	171	140	14	1	14	1
LK-1333160	292	5	297	360	147	120	12	0	12	0
LK-1333165	449	8	457	553	226	185	18	1	18	1
LK-1333170	304	6	310	375	153	125	12	0	12	0
LK-1336	19727	365	20093	24325	9933	8138	790	31	804	31
LK-1336005	218	4	222	269	110	90	9	0	9	0
LK-1336010	323	6	329	398	163	133	13	1	13	1
LK-1336015	325	6	331	401	164	134	13	1	13	1
LK-1336020	302	6	308	373	152	125	12	0	12	0
LK-1336025	402	7	410	496	203	166	16	1	16	1
LK-1336030	638	12	649	786	321	263	26	1	26	1
LK-1336035	547	10	557	675	276	226	22	1	22	1
LK-1336040	765	14	780	944	385	316	31	1	31	1
LK-1336045	780	14	795	962	393	322	31	1	32	1
LK-1336050	219	4	223	270	110	90	9	0	9	0
LK-1336055	390	7	397	481	196	161	16	1	16	1
LK-1336060	524	10	534	646	264	216	21	1	21	1
LK-1336065	482	9	490	594	242	199	19	1	20	1
LK-1336070	304	6	309	374	153	125	12	0	12	0
LK-1336075	899	17	916	1108	453	371	36	1	37	1
LK-1336080	678	13	690	836	341	280	27	1	28	1
LK-1336085	549	10	559	677	276	227	22	1	22	1
LK-1336090	416	8	424	513	210	172	17	1	17	1
LK-1336095	168	3	171	207	84	69	7	0	7	0
LK-1336100	520	10	530	642	262	215	21	1	21	1
LK-1336105	363	7	369	447	183	150	15	1	15	1
LK-1336110	581	11	592	716	293	240	23	1	24	1
LK-1336115	731	14	745	902	368	302	29	1	30	1
LK-1336120	809	15	824	997	407	334	32	1	33	1
LK-1336125	488	9	497	602	246	201	20	1	20	1
LK-1336130	532	10	542	656	268	220	21	1	22	1
LK-1336135	249	5	254	307	125	103	10	0	10	0
LK-1336140	460	9	468	567	232	190	18	1	19	1
LK-1336145	360	7	367	444	181	149	14	1	15	1
LK-1336150	424	8	432	523	214	175	17	1	17	1
LK-1336155	709	13	722	874	357	293	28	1	29	1
LK-1336160	302	6	307	372	152	124	12	0	12	0
LK-1336165	397	7	404	489	200	164	16	1	16	1
LK-1336170	274	5	279	338	138	113	11	0	11	0
LK-1336175	219	4	223	270	110	90	9	0	9	0
LK-1336180	485	9	494	598	244	200	19	1	20	1
LK-1336185	247	5	252	305	125	102	10	0	10	0
LK-1336190	436	8	445	538	220	180	17	1	18	1
LK-1336195	353	7	359	435	178	145	14	1	14	1
LK-1336200	40	1	41	49	20	17	2	0	2	0
LK-1336205	480	9	489	592	242	198	19	1	20	1
LK-1336210	153	3	156	189	77	63	6	0	6	0
LK-1336215	1187	22	1209	1463	598	490	48	2	48	2
LK-1339	21214	393	21606	26158	10681	8752	850	33	865	33
LK-1339005	337	6	343	415	170	139	13	1	14	1
LK-1339010	428	8	436	528	215	177	17	1	17	1
LK-1339015	201	4	204	248	101	83	8	0	8	0
LK-1339020	158	3	161	194	79	65	6	0	6	0
LK-1339025	357	7	364	441	180	147	14	1	15	1
LK-1339030	436	8	444	538	220	180	17	1	18	1
LK-1339035	491	9	500	606	247	203	20	1	20	1
LK-1339040	627	12	639	773	316	259	25	1	26	1
LK-1339045	441	8	449	544	222	182	18	1	18	1
LK-1339050	311	6	317	384	157	128	12	0	13	0
LK-1339055	526	10	536	648	265	217	21	1	21	1
LK-1339060	403	7	411	498	203	166	16	1	16	1
LK-1339065	379	7	386	468	191	157	15	1	15	1
LK-1339070	236	4	240	291	119	97	9	0	10	0
LK-1339075	306	6	312	378	154	126	12	0	12	0
LK-1339080	281	5	286	347	142	116	11	0	11	0
LK-1339085	332	6	339	410	167	137	13	1	14	1
LK-1339090	374	7	381	462	188	154	15	1	15	1
LK-1339095	358	7	365	441	180	148	14	1	15	1
LK-1339100	447	8	455	551	225	184	18	1	18	1
LK-1339105	340	6	346	419	171	140	14	1	14	1
LK-1339110	403	7	411	498	203	166	16	1	16	1
LK-1339115	246	5	251	304	124	102	10	0	10	0
LK-1339120	252	5	256	310	127	104	10	0	10	0
LK-1339125	292	5	297	360	147	120	12	0	12	0
LK-1339130	502	9	512	620	253	207	20	1	20	1
LK-1339135	332	6	339	410	167	137	13	1	14	1
LK-1339140	234	4	238	289	118	97	9	0	10	0
LK-1339145	361	7	367	445	182	149	14	1	15	1
LK-1339150	459	9	468	566	231	190	18	1	19	1
LK-1339155	319	6	325	393	161	132	13	1	13	0
LK-1339160	360	7	367	444	181	149	14	1	15	1
LK-1339165	497	9	506	613	250	205	20	1	20	1
LK-1339170	456	8	464	562	230	188	18	1	19	1
LK-1339175	294	5	299	362	148	121	12	0	12	0
LK-1339180	287	5	292	353	144	118	11	0	12	0
LK-1339185	370	7	377	457	187	153	15	1	15	1
LK-1339190	491	9	500	606	247	203	20	1	20	1
LK-1339195	299	6	305	369	151	124	12	0	12	0
LK-1339200	250	5	255	309	126	103	10	0	10	0
LK-1339205	297	5	303	366	150	123	12	0	12	0
LK-1339210	245	5	250	302	123	101	10	0	10	0
LK-1339215	369	7	376	455	186	152	15	1	15	1
LK-1339220	179	3	183	221	90	74	7	0	7	0
LK-1339225	360	7	366	443	181	148	14	1	15	1
LK-1339230	364	7	371	449	183	150	15	1	15	1
LK-1339235	372	7	379	458	187	153	15	1	15	1
LK-1339240	323	6	329	399	163	133	13	1	13	1
LK-1339245	261	5	265	321	131	107	10	0	11	0
LK-1339250	286	5	291	352	144	118	11	0	12	0
LK-1339255	494	9	503	610	249	204	20	1	20	1
LK-1339260	631	12	642	778	318	260	25	1	26	1
LK-1339265	303	6	308	373	152	125	12	0	12	0
LK-1339270	456	8	464	562	230	188	18	1	19	1
LK-1339275	182	3	185	224	92	75	7	0	7	0
LK-1339280	448	8	456	553	226	185	18	1	18	1
LK-1339285	353	7	360	435	178	146	14	1	14	1
LK-1339290	288	5	293	355	145	119	12	0	12	0
LK-1339295	209	4	213	258	105	86	8	0	9	0
LK-1339300	318	6	324	392	160	131	13	0	13	0
LK-2	818880	8010	826890	968400	492669	295039	24231	1373	4323	1245
LK-21	474596	4451	479047	564767	283469	175396	12303	556	2172	700
LK-2103	17192	119	17311	20004	9895	6609	608	10	55	16
LK-2103005	309	2	311	360	178	119	11	0	1	0
LK-2103010	222	2	223	258	127	85	8	0	1	0
LK-2103015	276	2	278	321	159	106	10	0	1	0
LK-2103020	178	1	179	207	102	68	6	0	1	0
LK-2103025	238	2	240	277	137	92	8	0	1	0
LK-2103030	265	2	267	309	153	102	9	0	1	0
LK-2103035	149	1	150	174	86	57	5	0	0	0
LK-2103040	227	2	228	264	130	87	8	0	1	0
LK-2103045	350	2	352	407	201	134	12	0	1	0
LK-2103050	156	1	157	182	90	60	6	0	0	0
LK-2103055	193	1	194	224	111	74	7	0	1	0
LK-2103060	282	2	284	328	162	108	10	0	1	0
LK-2103065	380	3	382	442	218	146	13	0	1	0
LK-2103070	168	1	169	196	97	65	6	0	1	0
LK-2103075	345	2	348	402	199	133	12	0	1	0
LK-2103080	208	1	209	242	120	80	7	0	1	0
LK-2103085	333	2	335	387	192	128	12	0	1	0
LK-2103090	355	2	357	413	204	136	13	0	1	0
LK-2103095	296	2	298	345	171	114	10	0	1	0
LK-2103100	476	3	480	554	274	183	17	0	2	0
LK-2103105	153	1	154	177	88	59	5	0	0	0
LK-2103110	531	4	534	618	305	204	19	0	2	0
LK-2103115	340	2	343	396	196	131	12	0	1	0
LK-2103120	273	2	275	317	157	105	10	0	1	0
LK-2103125	205	1	206	238	118	79	7	0	1	0
LK-2103130	277	2	279	323	160	107	10	0	1	0
LK-2103135	409	3	412	476	236	157	14	0	1	0
LK-2103140	254	2	256	295	146	98	9	0	1	0
LK-2103145	145	1	146	169	84	56	5	0	0	0
LK-2103150	213	1	215	248	123	82	8	0	1	0
LK-2103155	160	1	161	187	92	62	6	0	1	0
LK-2103160	234	2	236	273	135	90	8	0	1	0
LK-2103165	298	2	300	346	171	114	11	0	1	0
LK-2103170	285	2	287	331	164	109	10	0	1	0
LK-2103175	240	2	242	280	138	92	8	0	1	0
LK-2103180	247	2	248	287	142	95	9	0	1	0
LK-2103185	202	1	203	235	116	78	7	0	1	0
LK-2103190	313	2	315	364	180	120	11	0	1	0
LK-2103195	219	2	220	255	126	84	8	0	1	0
LK-2103200	350	2	352	407	201	134	12	0	1	0
LK-2103205	286	2	288	333	165	110	10	0	1	0
LK-2103210	326	2	328	379	187	125	12	0	1	0
LK-2103215	179	1	180	208	103	69	6	0	1	0
LK-2103220	222	2	224	259	128	86	8	0	1	0
LK-2103225	178	1	179	207	102	68	6	0	1	0
