entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5
LK-1303150	726	29	755	968	425	278	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303155	753	30	783	1004	441	288	0	0	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303160	1752	80	1832	2253	971	742	0	0	20	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303165	1366	62	1428	1756	757	578	0	0	16	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303170	1370	62	1432	1761	759	580	0	0	16	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303175	687	27	714	916	402	263	0	0	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303180	950	37	987	1266	556	363	0	0	14	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303185	444	17	462	592	260	170	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303190	394	15	410	525	231	151	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303195	230	9	239	306	134	88	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303200	340	13	354	454	199	130	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303205	253	10	263	337	148	97	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303210	743	29	772	991	435	284	0	0	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303215	1089	43	1132	1452	637	417	0	0	16	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303220	1467	58	1524	1955	858	561	0	0	21	25	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303225	1289	51	1339	1718	754	493	0	0	19	22	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303230	1155	45	1201	1540	676	442	0	0	17	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303235	1258	49	1308	1678	736	481	0	0	18	22	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303240	585	23	608	780	343	224	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303245	746	29	775	994	436	285	0	0	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303250	585	23	608	779	342	224	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303255	951	37	989	1268	557	364	0	0	14	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303260	1355	53	1409	1807	793	518	0	0	20	23	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303265	1630	64	1694	2173	954	623	0	0	24	28	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303270	830	33	863	1106	486	317	0	0	12	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303275	1265	50	1314	1686	740	484	0	0	18	22	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303280	632	25	657	842	370	242	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303285	1233	48	1281	1644	721	472	0	0	18	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303290	1072	42	1114	1429	627	410	0	0	15	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303295	1430	56	1487	1907	837	547	0	0	21	25	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303300	928	37	965	1237	543	355	0	0	13	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303305	1040	41	1081	1387	609	398	0	0	15	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303310	1411	55	1466	1881	826	540	0	0	20	24	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303315	1193	47	1240	1590	698	456	0	0	17	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303320	584	23	607	779	342	223	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303325	1067	42	1109	1423	625	408	0	0	15	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303330	1665	65	1730	2219	974	637	0	0	24	29	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303335	453	18	471	604	265	173	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303340	890	35	925	1187	521	341	0	0	13	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303345	596	23	619	794	349	228	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303350	856	34	890	1141	501	327	0	0	12	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303355	1034	41	1075	1378	605	395	0	0	15	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1303360	930	37	967	1240	544	356	0	0	13	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1306	40109	1820	41929	51567	22235	16974	0	0	460	421	0	0	0	0	0	0	0	0	18	0	0	0	0	0
LK-1306005	793	36	829	1020	440	336	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306010	663	30	693	852	367	280	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306015	961	44	1005	1235	533	407	0	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306020	1438	65	1503	1849	797	609	0	0	17	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1306025	741	34	775	953	411	314	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306030	898	41	939	1155	498	380	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306035	613	28	641	788	340	259	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306040	345	16	361	444	191	146	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306045	389	18	407	500	216	165	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306050	1057	48	1105	1359	586	447	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306055	653	30	683	840	362	276	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306060	572	26	598	735	317	242	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306065	765	35	800	984	424	324	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306070	630	29	659	810	349	267	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306075	1033	47	1080	1328	573	437	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306080	1188	54	1242	1527	658	503	0	0	14	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1306085	1277	58	1335	1642	708	540	0	0	15	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1306090	796	36	832	1023	441	337	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306095	1339	61	1400	1722	743	567	0	0	15	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1306100	485	22	507	624	269	205	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306105	477	22	499	613	264	202	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306110	540	24	564	694	299	228	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306115	607	28	635	781	337	257	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306120	753	34	787	968	417	319	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306125	957	43	1000	1230	530	405	0	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306130	710	32	742	913	394	301	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306135	1160	53	1212	1491	643	491	0	0	13	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1306140	423	19	442	544	234	179	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306145	452	21	473	582	251	191	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306150	284	13	297	365	157	120	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306155	691	31	722	888	383	292	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306160	307	14	321	395	170	130	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306165	412	19	431	530	228	174	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306170	496	22	518	637	275	210	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306175	653	30	683	840	362	276	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306180	657	30	687	845	364	278	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306185	416	19	435	535	231	176	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306190	591	27	618	760	328	250	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306195	328	15	343	422	182	139	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306200	401	18	420	516	222	170	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306205	438	20	458	564	243	186	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306210	732	33	765	941	406	310	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306215	814	37	851	1047	451	345	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306220	910	41	952	1170	505	385	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306225	1099	50	1148	1412	609	465	0	0	13	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1306230	625	28	653	803	346	264	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306235	696	32	727	895	386	294	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306240	700	32	732	900	388	296	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306245	646	29	676	831	358	273	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306250	792	36	828	1018	439	335	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306255	306	14	320	394	170	130	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306260	663	30	693	853	368	281	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306265	702	32	734	903	389	297	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306270	428	19	447	550	237	181	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306275	229	10	240	295	127	97	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306280	367	17	384	472	204	155	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306285	854	39	892	1098	473	361	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306290	807	37	844	1038	447	342	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306295	348	16	364	448	193	147	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309	41528	1800	43329	52783	21942	18681	0	0	349	523	0	0	0	0	0	0	0	0	34	0	0	0	0	0
LK-1309005	772	33	806	981	408	347	0	0	6	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309010	677	29	706	860	357	304	0	0	6	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309015	548	24	572	697	290	247	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309020	515	22	537	655	272	232	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309025	1057	46	1103	1343	558	475	0	0	9	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309030	929	40	969	1180	491	418	0	0	8	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309035	1458	63	1522	1854	771	656	0	0	12	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309040	1074	47	1120	1365	567	483	0	0	9	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309045	623	27	651	792	329	280	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309050	1274	55	1330	1620	673	573	0	0	11	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309055	944	41	985	1200	499	425	0	0	8	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309060	971	42	1013	1234	513	437	0	0	8	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309065	692	30	722	880	366	311	0	0	6	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309070	637	28	665	810	337	287	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309075	1102	48	1150	1401	582	496	0	0	9	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309080	652	28	680	828	344	293	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309085	546	24	570	694	289	246	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309090	1048	45	1093	1332	554	471	0	0	9	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309095	611	26	637	776	323	275	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309100	854	37	891	1085	451	384	0	0	7	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309105	673	29	702	855	355	303	0	0	6	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309110	783	34	817	995	414	352	0	0	7	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309115	193	8	201	245	102	87	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309120	635	28	663	807	336	286	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309125	570	25	595	725	301	257	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309130	612	27	638	778	323	275	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309135	690	30	720	877	365	310	0	0	6	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309140	577	25	602	733	305	260	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309145	358	15	373	454	189	161	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309150	620	27	647	788	327	279	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309155	418	18	436	531	221	188	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309160	725	31	756	921	383	326	0	0	6	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309165	771	33	805	980	407	347	0	0	6	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309170	785	34	819	998	415	353	0	0	7	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309175	541	23	565	688	286	244	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309180	790	34	824	1004	417	355	0	0	7	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309185	264	11	276	336	140	119	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309190	670	29	699	851	354	301	0	0	6	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309195	444	19	464	565	235	200	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309200	576	25	600	731	304	259	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309205	351	15	366	446	185	158	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309210	645	28	673	819	341	290	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309215	539	23	563	685	285	243	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309220	1047	45	1093	1331	553	471	0	0	9	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309225	498	22	519	633	263	224	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309230	946	41	987	1202	500	425	0	0	8	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309235	306	13	320	389	162	138	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309240	362	16	377	460	191	163	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309245	641	28	669	815	339	288	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309250	802	35	836	1019	423	361	0	0	7	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309255	422	18	441	537	223	190	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309260	787	34	821	1001	416	354	0	0	7	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309265	414	18	432	526	219	186	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309270	582	25	608	740	308	262	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309275	1063	46	1110	1352	562	478	0	0	9	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309280	489	21	510	621	258	220	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309285	473	20	493	601	250	213	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309290	452	20	471	574	239	203	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309295	700	30	730	889	370	315	0	0	6	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309300	737	32	769	937	389	332	0	0	6	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1309305	594	26	620	755	314	267	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310	19744	856	20599	25094	10432	8881	0	0	166	248	0	0	0	0	0	0	0	0	16	0	0	0	0	0
LK-1310005	500	22	521	635	264	225	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310010	797	35	832	1013	421	359	0	0	7	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310015	615	27	642	782	325	277	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310020	405	18	423	515	214	182	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310025	325	14	339	413	171	146	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310030	544	24	568	691	287	245	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310035	307	13	320	390	162	138	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310040	411	18	429	522	217	185	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310045	455	20	475	579	241	205	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310050	169	7	176	215	89	76	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310055	481	21	502	611	254	216	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310060	524	23	547	666	277	236	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310065	856	37	893	1088	452	385	0	0	7	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310070	1217	53	1269	1546	643	547	0	0	10	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310075	441	19	461	561	233	199	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310080	671	29	701	853	355	302	0	0	6	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310085	511	22	533	650	270	230	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310090	974	42	1016	1238	514	438	0	0	8	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310095	1258	55	1312	1598	664	566	0	0	11	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310100	479	21	500	609	253	216	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310105	771	33	805	981	408	347	0	0	6	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310110	749	32	781	952	396	337	0	0	6	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310115	444	19	464	565	235	200	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310120	661	29	690	840	349	297	0	0	6	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310125	1133	49	1183	1441	599	510	0	0	10	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310130	1153	50	1203	1465	609	519	0	0	10	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310135	690	30	720	877	364	310	0	0	6	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310140	295	13	308	375	156	133	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1310145	636	28	664	809	336	286	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310150	696	30	726	885	368	313	0	0	6	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1310155	574	25	599	730	303	258	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312	28659	1837	30497	37163	14342	13984	0	0	133	180	0	0	0	0	0	0	0	0	21	0	0	0	0	0
LK-1312005	574	37	610	744	287	280	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312010	662	42	704	858	331	323	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312015	437	28	465	567	219	213	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312020	293	19	312	380	147	143	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312025	307	20	326	398	153	150	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312030	287	18	306	373	144	140	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312035	1261	81	1342	1635	631	615	0	0	6	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1312040	471	30	501	610	236	230	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312045	335	21	356	434	168	163	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312050	264	17	281	343	132	129	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312055	493	32	524	639	247	240	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312060	950	61	1011	1232	475	463	0	0	4	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1312065	720	46	766	933	360	351	0	0	3	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1312070	493	32	524	639	247	240	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312075	391	25	416	507	196	191	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312080	584	37	622	758	292	285	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312085	706	45	751	915	353	344	0	0	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1312090	815	52	867	1057	408	398	0	0	4	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1312095	780	50	830	1012	391	381	0	0	4	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1312100	959	61	1020	1243	480	468	0	0	4	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1312105	492	32	523	637	246	240	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312110	953	61	1014	1235	477	465	0	0	4	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1312115	396	25	422	514	198	193	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312120	594	38	632	770	297	290	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312125	708	45	753	918	354	345	0	0	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LK-1312130	498	32	530	646	249	243	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312135	466	30	496	605	233	228	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312140	533	34	567	691	267	260	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312145	633	41	674	821	317	309	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312150	568	36	605	737	284	277	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312155	259	17	276	336	130	126	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312160	370	24	394	480	185	181	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312165	660	42	702	856	330	322	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312170	377	24	401	488	188	184	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312175	373	24	397	483	186	182	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312180	336	22	357	435	168	164	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312185	377	24	401	489	189	184	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312190	673	43	716	872	337	328	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312195	350	22	372	454	175	171	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312200	576	37	613	747	288	281	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312205	469	30	499	608	235	229	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312210	423	27	450	548	212	206	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312215	365	23	389	473	183	178	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312220	307	20	326	398	153	150	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312225	406	26	432	527	203	198	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312230	502	32	534	651	251	245	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312235	516	33	549	669	258	252	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312240	579	37	617	751	290	283	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312245	671	43	714	870	336	328	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312250	672	43	715	872	336	328	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312255	456	29	485	591	228	223	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
