entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
LK-1212240	599	14	613	840	378	212	2	3	2	2
LK-1212245	296	7	303	415	187	105	1	1	1	1
LK-1212250	225	5	230	316	142	80	1	1	1	1
LK-1212255	466	11	477	653	294	165	2	2	2	2
LK-1212260	390	9	399	547	247	138	2	2	1	1
LK-1212265	244	6	250	342	154	86	1	1	1	1
LK-1212270	323	7	331	453	204	114	1	1	1	1
LK-1212275	185	4	189	259	117	65	1	1	1	1
LK-1212280	550	12	563	771	347	195	2	2	2	2
LK-1212285	353	8	361	495	223	125	1	1	1	1
LK-1212290	498	11	509	698	314	176	2	2	2	2
LK-1212295	305	7	312	427	192	108	1	1	1	1
LK-1212300	154	3	157	215	97	54	1	1	1	1
LK-1212305	457	10	468	641	289	162	2	2	1	2
LK-1212310	675	15	690	946	426	239	3	3	2	2
LK-1212315	396	9	405	555	250	140	2	2	1	1
LK-1212320	638	14	653	895	403	226	2	3	2	2
LK-1212325	310	7	317	434	196	110	1	1	1	1
LK-1212330	528	12	540	740	333	187	2	2	2	2
LK-1212335	194	4	198	271	122	68	1	1	1	1
LK-1212340	202	5	207	284	128	72	1	1	1	1
LK-1212345	482	11	493	676	304	171	2	2	2	2
LK-1212350	375	8	383	526	237	133	1	2	1	1
LK-1212355	397	9	406	556	250	140	2	2	1	1
LK-1212360	551	12	563	772	348	195	2	2	2	2
LK-1212365	356	8	364	498	224	126	1	2	1	1
LK-1212370	510	12	521	714	322	180	2	2	2	2
LK-1212375	181	4	186	254	115	64	1	1	1	1
LK-1212380	262	6	268	367	165	93	1	1	1	1
LK-1212385	418	9	428	586	264	148	2	2	1	1
LK-1212390	352	8	360	493	222	124	1	1	1	1
LK-1212395	401	9	410	561	253	142	2	2	1	1
LK-1212400	828	19	847	1160	523	293	3	4	3	3
LK-1212405	265	6	271	372	167	94	1	1	1	1
LK-1212410	328	7	336	460	207	116	1	1	1	1
LK-1212415	359	8	367	503	227	127	1	2	1	1
LK-1212420	366	8	374	513	231	130	1	2	1	1
LK-1212425	248	6	254	348	157	88	1	1	1	1
LK-1212430	259	6	265	364	164	92	1	1	1	1
LK-1212435	358	8	366	502	226	127	1	2	1	1
LK-1212440	439	10	449	615	277	155	2	2	1	2
LK-1212445	325	7	332	455	205	115	1	1	1	1
LK-1212450	446	10	456	625	281	158	2	2	1	2
LK-1212455	752	17	769	1054	475	266	3	3	2	3
LK-1212460	356	8	364	500	225	126	1	2	1	1
LK-1212465	687	16	702	963	434	243	3	3	2	2
LK-1212470	495	11	506	694	313	175	2	2	2	2
LK-1212475	394	9	403	552	249	139	2	2	1	1
LK-1212480	614	14	628	861	388	217	2	3	2	2
LK-1212485	207	5	211	290	130	73	1	1	1	1
LK-1212490	464	11	475	651	293	164	2	2	2	2
LK-1212495	303	7	310	425	191	107	1	1	1	1
LK-1212500	341	8	349	478	215	121	1	1	1	1
LK-1212505	401	9	410	562	253	142	2	2	1	1
LK-1212510	424	10	433	594	268	150	2	2	1	1
LK-1212515	295	7	302	414	186	104	1	1	1	1
LK-1212520	557	13	570	781	352	197	2	2	2	2
LK-1212525	480	11	491	673	303	170	2	2	2	2
LK-1212530	398	9	407	558	251	141	2	2	1	1
LK-1212535	298	7	305	417	188	105	1	1	1	1
LK-1212540	365	8	373	511	230	129	1	2	1	1
LK-1212545	671	15	686	941	424	238	3	3	2	2
LK-1212550	323	7	330	453	204	114	1	1	1	1
LK-1212555	208	5	213	292	131	74	1	1	1	1
LK-1212560	409	9	418	573	258	145	2	2	1	1
LK-1212565	501	11	512	702	316	177	2	2	2	2
LK-1212570	517	12	529	725	326	183	2	2	2	2
LK-1212575	606	14	620	850	383	215	2	3	2	2
LK-1212580	674	15	689	945	425	239	3	3	2	2
LK-1212585	674	15	689	944	425	238	3	3	2	2
LK-1212590	567	13	579	794	358	200	2	2	2	2
LK-1212595	378	9	386	529	238	134	1	2	1	1
LK-1212600	208	5	213	292	131	74	1	1	1	1
LK-1212605	432	10	441	605	272	153	2	2	1	2
LK-1212610	432	10	442	605	273	153	2	2	1	2
LK-1212615	280	6	286	392	177	99	1	1	1	1
LK-1212620	275	6	281	385	174	97	1	1	1	1
LK-1212625	461	10	472	646	291	163	2	2	2	2
LK-1212630	308	7	315	432	194	109	1	1	1	1
LK-1212635	264	6	270	370	166	93	1	1	1	1
LK-1212640	847	19	866	1187	534	300	3	4	3	3
LK-1212645	494	11	506	693	312	175	2	2	2	2
LK-1212650	346	8	353	484	218	122	1	1	1	1
LK-1212655	357	8	365	501	225	126	1	2	1	1
LK-1212660	282	6	288	395	178	100	1	1	1	1
LK-1212665	554	13	567	777	350	196	2	2	2	2
LK-1212670	324	7	332	454	205	115	1	1	1	1
LK-1212675	525	12	537	735	331	186	2	2	2	2
LK-1212680	321	7	328	450	203	114	1	1	1	1
LK-1212685	510	12	521	714	322	180	2	2	2	2
LK-1212690	359	8	367	503	226	127	1	2	1	1
LK-1212695	296	7	303	415	187	105	1	1	1	1
LK-1212700	893	20	913	1251	564	316	3	4	3	3
LK-1212705	1047	24	1071	1468	661	371	4	4	3	4
LK-1212710	366	8	374	513	231	129	1	2	1	1
LK-1212715	365	8	373	511	230	129	1	2	1	1
LK-1212720	897	20	918	1258	566	318	3	4	3	3
LK-1212725	437	10	447	613	276	155	2	2	1	2
LK-1212730	443	10	453	621	280	157	2	2	1	2
LK-1212735	668	15	683	936	422	236	3	3	2	2
LK-1212740	270	6	276	379	171	96	1	1	1	1
LK-1212745	372	8	380	521	235	132	1	2	1	1
LK-1215	65785	892	66677	89192	42041	22839	252	299	233	121
LK-1215005	516	7	523	699	330	179	2	2	2	1
LK-1215010	604	8	612	819	386	210	2	3	2	1
LK-1215015	468	6	474	635	299	163	2	2	2	1
LK-1215020	977	13	990	1324	624	339	4	4	3	2
LK-1215025	642	9	650	870	410	223	2	3	2	1
LK-1215030	663	9	672	899	424	230	3	3	2	1
LK-1215035	337	5	341	457	215	117	1	2	1	1
LK-1215040	694	9	703	941	443	241	3	3	2	1
LK-1215045	434	6	440	589	277	151	2	2	2	1
LK-1215050	646	9	655	876	413	224	2	3	2	1
LK-1215055	440	6	446	596	281	153	2	2	2	1
LK-1215060	381	5	386	517	244	132	1	2	1	1
LK-1215065	287	4	291	390	184	100	1	1	1	1
LK-1215070	244	3	247	331	156	85	1	1	1	0
LK-1215075	404	5	410	548	258	140	2	2	1	1
LK-1215080	293	4	296	397	187	102	1	1	1	1
LK-1215085	450	6	457	611	288	156	2	2	2	1
LK-1215090	187	3	189	253	119	65	1	1	1	0
LK-1215095	446	6	452	604	285	155	2	2	2	1
LK-1215100	398	5	403	540	254	138	2	2	1	1
LK-1215105	398	5	404	540	255	138	2	2	1	1
LK-1215110	653	9	661	885	417	227	2	3	2	1
LK-1215115	586	8	594	795	375	204	2	3	2	1
LK-1215120	764	10	775	1036	488	265	3	3	3	1
LK-1215125	426	6	431	577	272	148	2	2	2	1
LK-1215130	1123	15	1138	1522	717	390	4	5	4	2
LK-1215135	711	10	721	964	455	247	3	3	3	1
LK-1215140	803	11	814	1089	513	279	3	4	3	1
LK-1215145	634	9	642	859	405	220	2	3	2	1
LK-1215150	560	8	567	759	358	194	2	3	2	1
LK-1215155	564	8	572	765	361	196	2	3	2	1
LK-1215160	739	10	749	1002	472	257	3	3	3	1
LK-1215165	563	8	571	764	360	196	2	3	2	1
LK-1215170	709	10	719	962	453	246	3	3	3	1
LK-1215175	443	6	449	600	283	154	2	2	2	1
LK-1215180	368	5	373	499	235	128	1	2	1	1
LK-1215185	426	6	431	577	272	148	2	2	2	1
LK-1215190	315	4	319	427	201	109	1	1	1	1
LK-1215195	659	9	668	893	421	229	3	3	2	1
LK-1215200	380	5	385	515	243	132	1	2	1	1
LK-1215205	638	9	646	865	408	221	2	3	2	1
LK-1215210	523	7	531	710	335	182	2	2	2	1
LK-1215215	445	6	451	603	284	154	2	2	2	1
LK-1215220	264	4	268	359	169	92	1	1	1	0
LK-1215225	283	4	287	384	181	98	1	1	1	1
LK-1215230	589	8	597	799	377	205	2	3	2	1
LK-1215235	484	7	490	656	309	168	2	2	2	1
LK-1215240	552	7	559	748	353	192	2	3	2	1
LK-1215245	946	13	959	1282	604	328	4	4	3	2
LK-1215250	649	9	658	880	415	225	2	3	2	1
LK-1215255	732	10	741	992	467	254	3	3	3	1
LK-1215260	365	5	370	495	233	127	1	2	1	1
LK-1215265	370	5	375	502	237	129	1	2	1	1
LK-1215270	488	7	494	661	312	169	2	2	2	1
LK-1215275	479	6	485	649	306	166	2	2	2	1
LK-1215280	525	7	532	711	335	182	2	2	2	1
LK-1215285	377	5	382	512	241	131	1	2	1	1
LK-1215290	419	6	425	568	268	145	2	2	1	1
LK-1215295	1025	14	1039	1390	655	356	4	5	4	2
LK-1215300	1240	17	1257	1681	793	431	5	6	4	2
LK-1215305	535	7	543	726	342	186	2	2	2	1
LK-1215310	404	5	409	548	258	140	2	2	1	1
LK-1215315	469	6	476	636	300	163	2	2	2	1
LK-1215320	422	6	428	573	270	147	2	2	1	1
LK-1215325	266	4	270	361	170	92	1	1	1	0
LK-1215330	353	5	358	479	226	123	1	2	1	1
LK-1215335	637	9	645	863	407	221	2	3	2	1
LK-1215340	505	7	512	685	323	175	2	2	2	1
LK-1215345	363	5	368	492	232	126	1	2	1	1
LK-1215350	580	8	587	786	370	201	2	3	2	1
LK-1215355	438	6	444	594	280	152	2	2	2	1
LK-1215360	418	6	423	566	267	145	2	2	1	1
LK-1215365	635	9	644	861	406	221	2	3	2	1
LK-1215370	898	12	910	1217	574	312	3	4	3	2
LK-1215375	688	9	697	932	439	239	3	3	2	1
LK-1215380	466	6	472	632	298	162	2	2	2	1
LK-1215385	353	5	358	479	226	123	1	2	1	1
LK-1215390	362	5	367	491	232	126	1	2	1	1
LK-1215395	414	6	420	561	265	144	2	2	1	1
LK-1215400	695	9	705	943	444	241	3	3	2	1
LK-1215405	616	8	624	835	393	214	2	3	2	1
LK-1215410	541	7	548	733	346	188	2	2	2	1
LK-1215415	841	11	852	1140	537	292	3	4	3	2
LK-1215420	532	7	539	721	340	185	2	2	2	1
LK-1215425	490	7	496	664	313	170	2	2	2	1
LK-1215430	447	6	454	607	286	155	2	2	2	1
LK-1215435	581	8	589	788	372	202	2	3	2	1
LK-1215440	766	10	777	1039	490	266	3	3	3	1
LK-1215445	443	6	449	601	283	154	2	2	2	1
LK-1215450	627	9	636	851	401	218	2	3	2	1
LK-1215455	573	8	581	777	366	199	2	3	2	1
LK-1215460	595	8	603	807	380	207	2	3	2	1
LK-1215465	527	7	534	715	337	183	2	2	2	1
LK-1215470	473	6	480	642	302	164	2	2	2	1
LK-1215475	512	7	519	695	327	178	2	2	2	1
LK-1215480	598	8	606	810	382	207	2	3	2	1
LK-1215485	470	6	476	637	300	163	2	2	2	1
LK-1215490	703	10	713	954	450	244	3	3	2	1
LK-1215495	842	11	853	1141	538	292	3	4	3	2
LK-1215500	746	10	756	1011	477	259	3	3	3	1
LK-1215505	692	9	701	938	442	240	3	3	2	1
LK-1215510	487	7	494	660	311	169	2	2	2	1
LK-1215515	492	7	498	667	314	171	2	2	2	1
LK-1215520	746	10	756	1011	477	259	3	3	3	1
LK-1215525	647	9	655	877	413	225	2	3	2	1
LK-1215530	417	6	423	566	267	145	2	2	1	1
LK-1215535	733	10	743	994	468	254	3	3	3	1
LK-1215540	641	9	649	869	409	222	2	3	2	1
LK-1215545	362	5	366	490	231	126	1	2	1	1
LK-1215550	629	9	637	852	402	218	2	3	2	1
LK-1215555	321	4	326	436	205	112	1	1	1	1
LK-1215560	374	5	379	507	239	130	1	2	1	1
LK-1215565	468	6	475	635	299	163	2	2	2	1
LK-1215570	778	11	789	1055	497	270	3	4	3	1
LK-1215575	456	6	462	618	291	158	2	2	2	1
LK-1215580	357	5	362	484	228	124	1	2	1	1
LK-1215585	605	8	613	820	387	210	2	3	2	1
LK-1215590	630	9	639	855	403	219	2	3	2	1
LK-1215595	484	7	491	657	310	168	2	2	2	1
LK-1215600	374	5	379	507	239	130	1	2	1	1
LK-1215605	540	7	548	733	345	188	2	2	2	1
LK-1218	61720	922	62642	85516	37373	23671	180	183	214	99
LK-1218005	863	13	876	1196	523	331	3	3	3	1
LK-1218010	624	9	633	864	378	239	2	2	2	1
LK-1218015	832	12	844	1153	504	319	2	2	3	1
LK-1218020	468	7	475	649	284	180	1	1	2	1
LK-1218025	804	12	816	1114	487	308	2	2	3	1
LK-1218030	751	11	763	1041	455	288	2	2	3	1
LK-1218035	722	11	732	1000	437	277	2	2	3	1
LK-1218040	1113	17	1129	1542	674	427	3	3	4	2
LK-1218045	479	7	486	663	290	184	1	1	2	1
LK-1218050	1079	16	1095	1495	653	414	3	3	4	2
LK-1218055	1485	22	1507	2058	899	570	4	4	5	2
LK-1218060	1493	22	1515	2068	904	572	4	4	5	2
LK-1218065	1642	25	1667	2276	995	630	5	5	6	3
LK-1218070	1725	26	1751	2390	1045	662	5	5	6	3
LK-1218075	1546	23	1569	2142	936	593	5	5	5	2
LK-1218080	1513	23	1536	2097	916	580	4	4	5	2
LK-1218085	1498	22	1521	2076	907	575	4	4	5	2
LK-1218090	643	10	652	891	389	247	2	2	2	1
LK-1218095	743	11	754	1030	450	285	2	2	3	1
LK-1218100	879	13	893	1218	533	337	3	3	3	1
LK-1218105	784	12	796	1086	475	301	2	2	3	1
LK-1218110	1125	17	1142	1559	681	431	3	3	4	2
LK-1218115	802	12	814	1111	486	308	2	2	3	1
LK-1218120	1678	25	1703	2324	1016	643	5	5	6	3
LK-1218125	1701	25	1726	2357	1030	652	5	5	6	3
LK-1218130	1134	17	1151	1572	687	435	3	3	4	2
LK-1218135	4109	61	4171	5693	2488	1576	12	12	14	7
LK-1218140	2675	40	2715	3706	1620	1026	8	8	9	4
LK-1218145	3186	48	3234	4415	1929	1222	9	9	11	5
LK-1218150	571	9	579	791	346	219	2	2	2	1
LK-1218155	1683	25	1708	2332	1019	646	5	5	6	3
LK-1218160	980	15	995	1358	594	376	3	3	3	2
LK-1218165	925	14	939	1282	560	355	3	3	3	1
LK-1218170	1189	18	1207	1647	720	456	3	4	4	2
LK-1218175	2970	44	3015	4115	1799	1139	9	9	10	5
LK-1218180	1137	17	1154	1576	689	436	3	3	4	2
LK-1218185	1425	21	1446	1975	863	547	4	4	5	2
LK-1218190	1430	21	1451	1981	866	548	4	4	5	2
LK-1218195	923	14	936	1278	559	354	3	3	3	1
LK-1218200	1731	26	1757	2398	1048	664	5	5	6	3
LK-1218205	1099	16	1116	1523	666	422	3	3	4	2
LK-1218210	1218	18	1236	1688	738	467	4	4	4	2
LK-1218215	1592	24	1616	2206	964	611	5	5	6	3
LK-1218220	1764	26	1790	2444	1068	676	5	5	6	3
LK-1218225	1205	18	1223	1669	729	462	4	4	4	2
LK-1218230	1781	27	1807	2467	1078	683	5	5	6	3
LK-1221	69230	1141	70371	97305	44166	24260	152	266	236	150
LK-1221005	3227	53	3280	4536	2059	1131	7	12	11	7
LK-1221010	1112	18	1130	1563	709	390	2	4	4	2
LK-1221015	701	12	713	986	447	246	2	3	2	2
LK-1221020	625	10	635	878	399	219	1	2	2	1
LK-1221025	1954	32	1986	2746	1246	685	4	8	7	4
LK-1221030	1313	22	1335	1845	838	460	3	5	4	3
LK-1221035	383	6	389	538	244	134	1	1	1	1
LK-1221040	554	9	563	778	353	194	1	2	2	1
LK-1221045	999	16	1016	1405	638	350	2	4	3	2
LK-1221050	1764	29	1793	2480	1126	618	4	7	6	4
LK-1221055	833	14	847	1171	531	292	2	3	3	2
LK-1221060	1082	18	1100	1521	690	379	2	4	4	2
LK-1221065	618	10	629	869	394	217	1	2	2	1
LK-1221070	1003	17	1019	1409	640	351	2	4	3	2
LK-1221075	2036	34	2069	2861	1299	713	4	8	7	4
LK-1221080	1152	19	1171	1619	735	404	3	4	4	2
LK-1221085	1371	23	1394	1927	875	480	3	5	5	3
LK-1221090	1188	20	1208	1670	758	416	3	5	4	3
LK-1221095	951	16	967	1337	607	333	2	4	3	2
LK-1221100	1365	22	1387	1918	871	478	3	5	5	3
LK-1221105	1255	21	1276	1764	801	440	3	5	4	3
LK-1221110	744	12	757	1046	475	261	2	3	3	2
LK-1221115	977	16	993	1373	623	342	2	4	3	2
LK-1221120	961	16	977	1351	613	337	2	4	3	2
LK-1221125	1243	20	1263	1747	793	436	3	5	4	3
LK-1221130	1370	23	1393	1926	874	480	3	5	5	3
LK-1221135	896	15	911	1259	572	314	2	3	3	2
LK-1221140	946	16	962	1330	604	332	2	4	3	2
LK-1221145	843	14	857	1184	538	295	2	3	3	2
LK-1221150	566	9	575	796	361	198	1	2	2	1
LK-1221155	1940	32	1972	2726	1237	680	4	7	7	4
LK-1221160	791	13	804	1112	505	277	2	3	3	2
LK-1221165	882	15	897	1240	563	309	2	3	3	2
LK-1221170	1064	18	1081	1495	679	373	2	4	4	2
LK-1221175	401	7	407	563	256	140	1	2	1	1
LK-1221180	602	10	611	845	384	211	1	2	2	1
LK-1221185	1240	20	1260	1743	791	434	3	5	4	3
LK-1221190	693	11	704	974	442	243	2	3	2	2
LK-1221195	1073	18	1091	1508	685	376	2	4	4	2
LK-1221200	1632	27	1659	2294	1041	572	4	6	6	4
LK-1221205	1284	21	1306	1805	819	450	3	5	4	3
LK-1221210	1221	20	1241	1716	779	428	3	5	4	3
LK-1221215	1532	25	1557	2153	977	537	3	6	5	3
LK-1221220	1369	23	1392	1925	874	480	3	5	5	3
LK-1221225	872	14	886	1225	556	306	2	3	3	2
LK-1221230	1347	22	1369	1893	859	472	3	5	5	3
LK-1221235	2318	38	2356	3258	1479	812	5	9	8	5
LK-1221240	1992	33	2025	2800	1271	698	4	8	7	4
LK-1221245	2020	33	2053	2839	1288	708	4	8	7	4
LK-1221250	1488	25	1513	2092	949	522	3	6	5	3
LK-1221255	1281	21	1302	1800	817	449	3	5	4	3
LK-1221260	1550	26	1576	2179	989	543	3	6	5	3
LK-1221265	1310	22	1332	1842	836	459	3	5	4	3
LK-1221270	1369	23	1392	1924	873	480	3	5	5	3
LK-1221275	1366	23	1388	1919	871	479	3	5	5	3
LK-1221280	1440	24	1463	2024	919	505	3	6	5	3
LK-1221285	1123	19	1142	1578	716	394	2	4	4	2
LK-1224	72302	958	73260	100416	51197	20094	215	403	246	147
LK-1224005	681	9	690	946	482	189	2	4	2	1
LK-1224010	570	8	578	792	404	158	2	3	2	1
LK-1224015	608	8	616	845	431	169	2	3	2	1
LK-1224020	564	7	572	783	399	157	2	3	2	1
LK-1224025	415	5	420	576	294	115	1	2	1	1
LK-1224030	303	4	307	421	214	84	1	2	1	1
LK-1224035	253	3	256	352	179	70	1	1	1	1
LK-1224040	356	5	361	494	252	99	1	2	1	1
LK-1224045	616	8	624	855	436	171	2	3	2	1
LK-1224050	548	7	555	761	388	152	2	3	2	1
LK-1224055	763	10	773	1060	540	212	2	4	3	2
LK-1224060	733	10	743	1018	519	204	2	4	2	1
LK-1224065	749	10	759	1041	531	208	2	4	3	2
LK-1224070	749	10	759	1040	530	208	2	4	3	2
LK-1224075	290	4	294	402	205	81	1	2	1	1
LK-1224080	431	6	437	598	305	120	1	2	1	1
LK-1224085	388	5	394	540	275	108	1	2	1	1
LK-1224090	434	6	440	603	307	121	1	2	1	1
LK-1224095	1433	19	1452	1991	1015	398	4	8	5	3
LK-1224100	709	9	718	985	502	197	2	4	2	1
LK-1224105	584	8	592	811	413	162	2	3	2	1
LK-1224110	484	6	490	672	343	134	1	3	2	1
LK-1224115	512	7	519	712	363	142	2	3	2	1
LK-1224120	1062	14	1076	1475	752	295	3	6	4	2
LK-1224125	613	8	621	851	434	170	2	3	2	1
LK-1224130	861	11	872	1196	610	239	3	5	3	2
LK-1224135	502	7	509	697	356	140	1	3	2	1
LK-1224140	663	9	672	921	470	184	2	4	2	1
LK-1224145	431	6	437	598	305	120	1	2	1	1
LK-1224150	114	2	115	158	81	32	0	1	0	0
LK-1224155	598	8	606	831	424	166	2	3	2	1
LK-1224160	486	6	492	675	344	135	1	3	2	1
LK-1224165	290	4	294	403	205	81	1	2	1	1
LK-1224170	440	6	446	612	312	122	1	2	1	1
LK-1224175	933	12	945	1296	661	259	3	5	3	2
LK-1224180	920	12	932	1278	651	256	3	5	3	2
LK-1224185	216	3	219	300	153	60	1	1	1	0
LK-1224190	592	8	600	822	419	165	2	3	2	1
LK-1224195	1128	15	1143	1566	799	313	3	6	4	2
LK-1224200	209	3	212	290	148	58	1	1	1	0
LK-1224205	455	6	461	631	322	126	1	3	2	1
LK-1224210	1091	14	1106	1515	773	303	3	6	4	2
LK-1224215	511	7	518	710	362	142	2	3	2	1
LK-1224220	376	5	381	523	267	105	1	2	1	1
LK-1224225	1227	16	1243	1704	869	341	4	7	4	2
LK-1224230	711	9	721	988	504	198	2	4	2	1
LK-1224235	496	7	503	689	351	138	1	3	2	1
LK-1224240	932	12	945	1295	660	259	3	5	3	2
LK-1224245	516	7	523	717	366	144	2	3	2	1
LK-1224250	421	6	426	584	298	117	1	2	1	1
LK-1224255	1000	13	1014	1389	708	278	3	6	3	2
LK-1224260	742	10	752	1030	525	206	2	4	3	2
LK-1224265	684	9	693	949	484	190	2	4	2	1
LK-1224270	1249	17	1266	1735	885	347	4	7	4	3
LK-1224275	427	6	433	593	303	119	1	2	1	1
LK-1224280	1328	18	1346	1845	940	369	4	7	5	3
LK-1224285	488	6	494	678	346	136	1	3	2	1
LK-1224290	811	11	822	1126	574	225	2	5	3	2
LK-1224295	782	10	793	1087	554	217	2	4	3	2
LK-1224300	578	8	586	803	409	161	2	3	2	1
LK-1224305	692	9	701	961	490	192	2	4	2	1
LK-1224310	965	13	977	1340	683	268	3	5	3	2
LK-1224315	339	4	344	471	240	94	1	2	1	1
LK-1224320	510	7	517	708	361	142	2	3	2	1
LK-1224325	1096	15	1111	1522	776	305	3	6	4	2
LK-1224330	1093	14	1107	1518	774	304	3	6	4	2
LK-1224335	2030	27	2057	2819	1437	564	6	11	7	4
LK-1224340	778	10	788	1081	551	216	2	4	3	2
LK-1224345	770	10	780	1069	545	214	2	4	3	2
LK-1224350	1221	16	1238	1696	865	339	4	7	4	2
LK-1224355	791	10	801	1098	560	220	2	4	3	2
LK-1224360	1151	15	1167	1599	815	320	3	6	4	2
LK-1224365	960	13	973	1334	680	267	3	5	3	2
LK-1224370	703	9	713	977	498	195	2	4	2	1
LK-1224375	533	7	540	741	378	148	2	3	2	1
LK-1224380	752	10	762	1044	533	209	2	4	3	2
LK-1224385	1210	16	1226	1680	857	336	4	7	4	2
LK-1224390	709	9	719	985	502	197	2	4	2	1
LK-1224395	1161	15	1176	1612	822	323	3	6	4	2
LK-1224400	587	8	595	815	416	163	2	3	2	1
LK-1224405	790	10	801	1097	559	220	2	4	3	2
LK-1224410	950	13	963	1319	673	264	3	5	3	2
LK-1224415	1121	15	1136	1557	794	311	3	6	4	2
LK-1224420	670	9	679	931	475	186	2	4	2	1
LK-1224425	769	10	779	1068	545	214	2	4	3	2
LK-1224430	663	9	672	921	469	184	2	4	2	1
LK-1224435	661	9	670	918	468	184	2	4	2	1
LK-1224440	842	11	853	1169	596	234	3	5	3	2
LK-1224445	635	8	643	881	449	176	2	4	2	1
LK-1224450	640	8	648	889	453	178	2	4	2	1
LK-1224455	819	11	829	1137	580	228	2	5	3	2
LK-1224460	361	5	365	501	255	100	1	2	1	1
LK-1224465	589	8	597	818	417	164	2	3	2	1
LK-1224470	743	10	752	1031	526	206	2	4	3	2
LK-1224475	960	13	973	1333	680	267	3	5	3	2
LK-1224480	818	11	829	1136	579	227	2	5	3	2
LK-1224485	871	12	882	1210	617	242	3	5	3	2
LK-1224490	1080	14	1094	1500	765	300	3	6	4	2
LK-1224495	689	9	698	957	488	191	2	4	2	1
LK-1224500	588	8	596	817	416	163	2	3	2	1
LK-1224505	932	12	945	1295	660	259	3	5	3	2
LK-1227	70511	1065	71576	91907	51923	17437	396	374	206	175
LK-1227005	539	8	547	702	397	133	3	3	2	1
LK-1227010	646	10	656	842	476	160	4	3	2	2
LK-1227015	614	9	623	801	452	152	3	3	2	2
LK-1227020	606	9	615	789	446	150	3	3	2	2
LK-1227025	216	3	220	282	159	54	1	1	1	1
LK-1227030	537	8	545	700	396	133	3	3	2	1
LK-1227035	282	4	286	367	207	70	2	1	1	1
LK-1227040	297	4	302	387	219	74	2	2	1	1
LK-1227045	308	5	313	402	227	76	2	2	1	1
LK-1227050	447	7	454	582	329	111	3	2	1	1
LK-1227055	361	5	366	470	266	89	2	2	1	1
LK-1227060	403	6	409	526	297	100	2	2	1	1
LK-1227065	413	6	419	538	304	102	2	2	1	1
LK-1227070	326	5	330	424	240	81	2	2	1	1
LK-1227075	428	6	434	558	315	106	2	2	1	1
LK-1227080	947	14	961	1234	697	234	5	5	3	2
LK-1227085	341	5	346	444	251	84	2	2	1	1
LK-1227090	419	6	425	546	308	104	2	2	1	1
LK-1227095	360	5	366	470	265	89	2	2	1	1
LK-1227100	324	5	329	422	239	80	2	2	1	1
LK-1227105	289	4	294	377	213	72	2	2	1	1
LK-1227110	302	5	307	394	223	75	2	2	1	1
LK-1227115	547	8	555	713	403	135	3	3	2	1
LK-1227120	916	14	930	1194	675	227	5	5	3	2
LK-1227125	545	8	553	710	401	135	3	3	2	1
LK-1227130	454	7	461	592	335	112	3	2	1	1
LK-1227135	543	8	551	707	400	134	3	3	2	1
LK-1227140	533	8	541	695	392	132	3	3	2	1
LK-1227145	593	9	601	772	436	147	3	3	2	1
LK-1227150	315	5	319	410	232	78	2	2	1	1
LK-1227155	387	6	393	505	285	96	2	2	1	1
LK-1227160	403	6	409	526	297	100	2	2	1	1
LK-1227165	240	4	244	313	177	59	1	1	1	1
LK-1227170	256	4	260	334	189	63	1	1	1	1
LK-1227175	441	7	448	575	325	109	2	2	1	1
LK-1227180	589	9	598	767	433	146	3	3	2	1
LK-1227185	278	4	282	362	205	69	2	1	1	1
LK-1227190	498	8	505	649	367	123	3	3	1	1
LK-1227195	160	2	163	209	118	40	1	1	0	0
LK-1227200	599	9	608	781	441	148	3	3	2	1
LK-1227205	567	9	575	739	417	140	3	3	2	1
LK-1227210	863	13	876	1125	636	213	5	5	3	2
LK-1227215	723	11	734	942	532	179	4	4	2	2
LK-1227220	413	6	419	538	304	102	2	2	1	1
LK-1227225	454	7	461	592	334	112	3	2	1	1
LK-1227230	152	2	155	199	112	38	1	1	0	0
LK-1227235	531	8	539	692	391	131	3	3	2	1
LK-1227240	864	13	877	1126	636	214	5	5	3	2
LK-1227245	631	10	641	823	465	156	4	3	2	2
LK-1227250	430	6	436	560	317	106	2	2	1	1
LK-1227255	898	14	912	1171	662	222	5	5	3	2
LK-1227260	855	13	868	1114	630	211	5	5	2	2
LK-1227265	319	5	324	416	235	79	2	2	1	1
LK-1227270	410	6	416	534	302	101	2	2	1	1
LK-1227275	464	7	471	605	342	115	3	2	1	1
LK-1227280	402	6	408	524	296	99	2	2	1	1
LK-1227285	403	6	409	526	297	100	2	2	1	1
LK-1227290	441	7	447	574	324	109	2	2	1	1
LK-1227295	284	4	288	370	209	70	2	2	1	1
LK-1227300	510	8	517	664	375	126	3	3	1	1
LK-1227305	603	9	612	786	444	149	3	3	2	1
LK-1227310	328	5	333	428	242	81	2	2	1	1
LK-1227315	863	13	877	1126	636	214	5	5	3	2
LK-1227320	371	6	376	483	273	92	2	2	1	1
LK-1227325	332	5	337	433	245	82	2	2	1	1
LK-1227330	400	6	406	521	294	99	2	2	1	1
LK-1227335	606	9	615	789	446	150	3	3	2	2
LK-1227340	965	15	979	1258	710	239	5	5	3	2
LK-1227345	2510	38	2548	3271	1848	621	14	13	7	6
LK-1227350	527	8	535	686	388	130	3	3	2	1
